# n_2dphot_min[m]    n_2dphot_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 2.290622373441387703e-13 2.647055074211108749e+00 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 4.041582967480835065e-13 1.198088977243894071e-02 3.449507344423101678e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 7.130984605939525963e-13 7.849274501174877475e-03 1.715431803246034474e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 1.258193679538452461e-12 5.935722506663648583e-03 9.874211797257796599e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 2.219961790286235902e-12 5.233203574867757203e-03 6.611658999069241691e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 3.916909161504292686e-12 1.969332620964844068e-03 1.879789246668745037e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 1.382201932178117638e-15 -2.221781270632451044e-05 -7.012945467730273108e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 2.438762430455725505e-15 4.917066162446553327e-05 1.195926195146854040e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 4.302961856542886968e-15 4.622242183152598704e-05 8.677623296481529625e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 7.592162527861749358e-15 2.237768592281641435e-04 3.242232423276842344e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 1.339564090297987229e-14 4.519208513941488361e-04 5.034425918709306254e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 2.363532057474613662e-14 8.969365059936059347e-04 7.657042516528179141e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 4.170225095738051496e-14 1.049301145148367814e-03 6.842840333409193907e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 7.357961274155570078e-14 3.261370316634178493e-03 1.621985771111613848e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 1.298241530590361534e-13 7.047981091636180452e-03 2.667626624973453396e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 2.290622373441387703e-13 1.198088977243894071e-02 3.449507344423101678e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 4.041582967480835065e-13 4.557230758623150635e+00 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 7.130984605939525963e-13 1.714160346825320536e-02 2.855133128597148271e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 1.258193679538452461e-12 9.934394792198585414e-03 1.259508904669588269e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 2.219961790286235902e-12 4.595372922221431511e-03 4.424809282872105331e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 3.916909161504292686e-12 8.773979350591064319e-03 6.382894594920622382e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 1.382201932178117638e-15 1.125690017935052848e-04 2.697080531801368487e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 2.438762430455725505e-15 1.457970837208733060e-04 2.691677985026021537e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 4.302961856542886968e-15 -5.119535536464069462e-07 -7.295492193388264044e-07 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 7.592162527861749358e-15 -1.188859351439660315e-04 -1.307481002672885337e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 1.339564090297987229e-14 6.719798721190375348e-04 5.682242684864822731e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 2.363532057474613662e-14 2.262390064930885783e-04 1.466029744175139521e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 4.170225095738051496e-14 1.277612950604410744e-03 6.324286033189209554e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 7.357961274155570078e-14 1.246296487722407852e-03 4.704833250783013016e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 1.298241530590361534e-13 4.112143632808825701e-03 1.181420568140002141e-03 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 2.290622373441387703e-13 7.849274501174877475e-03 1.715431803246034474e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 4.041582967480835065e-13 1.714160346825320536e-02 2.855133128597148271e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 7.130984605939525963e-13 7.909502041689436602e+00 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 1.258193679538452461e-12 1.802694315409311687e-02 1.734833721862341031e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 2.219961790286235902e-12 9.610512933397928267e-03 7.024190832515638709e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 3.916909161504292686e-12 -3.350472687719585878e-03 -1.850133579104676330e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 1.382201932178117638e-15 2.271236285932087690e-05 4.142116655297441711e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 2.438762430455725505e-15 1.408226915122190968e-04 1.978936298545458633e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 4.302961856542886968e-15 2.369355799862445176e-04 2.570036115332603971e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 7.592162527861749358e-15 -2.557246472902411348e-04 -2.140732518053084922e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 1.339564090297987229e-14 3.290530478130276751e-04 2.117943351399089195e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 2.363532057474613662e-14 1.997736078509035221e-04 9.853676914528730266e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 4.170225095738051496e-14 5.988993885779669629e-04 2.256581258223606143e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 7.357961274155570078e-14 2.204925657534088316e-03 6.335803863912097336e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 1.298241530590361534e-13 1.243855427785171960e-03 2.720138805316615134e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 2.290622373441387703e-13 5.935722506663648583e-03 9.874211797257796599e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 4.041582967480835065e-13 9.934394792198585414e-03 1.259508904669588269e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 7.130984605939525963e-13 1.802694315409311687e-02 1.734833721862341031e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 1.258193679538452461e-12 1.365146704888710261e+01 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 2.219961790286235902e-12 1.284778026652848640e-02 7.147641198779818928e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 3.916909161504292686e-12 1.799882808122087521e-02 7.565299761945124121e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 1.382201932178117638e-15 -1.172763304673348731e-04 -1.624367698525087153e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 2.438762430455725505e-15 -3.404254466349465505e-05 -3.633248961934816822e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 4.302961856542886968e-15 -9.690297260275927769e-05 -7.982887551606452226e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 7.592162527861749358e-15 4.919674665217650678e-04 3.127808605603364482e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 1.339564090297987229e-14 5.325022491091176841e-04 2.603057951063683954e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 2.363532057474613662e-14 3.446621850010073531e-05 1.291123573609823145e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 4.170225095738051496e-14 -7.668691604418697433e-04 -2.194483644490870559e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 7.357961274155570078e-14 2.380429324251705659e-03 5.194898100830182839e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 1.298241530590361534e-13 8.870206393404922245e-05 1.473224232940845441e-05 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 2.290622373441387703e-13 5.233203574867757203e-03 6.611658999069241691e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 4.041582967480835065e-13 4.595372922221431511e-03 4.424809282872105331e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 7.130984605939525963e-13 9.610512933397928267e-03 7.024190832515638709e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 1.258193679538452461e-12 1.284778026652848640e-02 7.147641198779818928e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 2.219961790286235902e-12 2.366744565989895932e+01 1.000000000000000000e+00 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 3.916909161504292686e-12 4.563834353274280609e-02 1.456886615592108657e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 1.382201932178117638e-15 -1.249744856658384644e-04 -1.307803824977423466e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 2.438762430455725505e-15 -2.200074728175736502e-04 -1.774017271179263527e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 4.302961856542886968e-15 -7.135456305518756868e-04 -4.441114110560335213e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 7.592162527861749358e-15 -3.459311368006912774e-04 -1.661654427770725402e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 1.339564090297987229e-14 6.547131046515120836e-04 2.418024479099320175e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 2.363532057474613662e-14 2.532529841858490631e-04 7.167637191747527447e-05 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 4.170225095738051496e-14 -7.453368389103010158e-04 -1.611428096140292974e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 7.357961274155570078e-14 -2.568245777112557280e-03 -4.234533697623406594e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 1.298241530590361534e-13 -1.086536846951063244e-03 -1.363411197839982326e-04 9.708287439144077657e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 2.290622373441387703e-13 1.969332620964844068e-03 1.879789246668745037e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 4.041582967480835065e-13 8.773979350591064319e-03 6.382894594920622382e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 7.130984605939525963e-13 -3.350472687719585878e-03 -1.850133579104676330e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 1.258193679538452461e-12 1.799882808122087521e-02 7.565299761945124121e-04 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 2.219961790286235902e-12 4.563834353274280609e-02 1.456886615592108657e-03 9.708287439144076547e-01
2.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 3.916909161504292686e-12 4.146263042079424110e+01 1.000000000000000000e+00 9.708287439144076547e-01
