# MAG_GAAP_u-r_min[m]    MAG_GAAP_u-r_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 1.298241530590361534e-13 1.080063469662463811e-02 5.702460171452499241e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 2.290622373441387703e-13 2.492156797587400607e+00 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 4.041582967480835065e-13 1.315138135273612174e-02 4.014333184561865060e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 7.130984605939525963e-13 9.960951171668907395e-03 2.304749743793627851e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 1.258193679538452461e-12 5.449646408012394534e-03 9.560323909394990863e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 2.219961790286235902e-12 2.453235267963334906e-03 3.267984287079145973e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.290622373441387703e-13 3.916909161504292686e-12 2.295394114260798386e-03 2.302071804169855099e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 1.382201932178117638e-15 -3.819709334109514133e-05 -1.293433230406638784e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 2.438762430455725505e-15 -8.778434907478300728e-05 -2.298721306193749869e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 4.302961856542886968e-15 2.064042298291832297e-04 4.159821416899164349e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 7.592162527861749358e-15 -2.049679733993355798e-05 -3.175949555494303347e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 1.339564090297987229e-14 4.053088307452718930e-04 4.822163536809301841e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 2.363532057474613662e-14 9.694879091477768066e-04 8.817923850702939596e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 4.170225095738051496e-14 1.131602140528823602e-03 7.851616467804033639e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 7.357961274155570078e-14 2.293178399228940588e-03 1.210452758044076611e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 1.298241530590361534e-13 6.136964257496645495e-03 2.464813048845359341e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 2.290622373441387703e-13 1.315138135273612174e-02 4.014333184561865060e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 4.041582967480835065e-13 4.306659619983551401e+00 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 7.130984605939525963e-13 1.825609492977315826e-02 3.213277676759010004e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 1.258193679538452461e-12 9.486266846175263681e-03 1.265951379852631523e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 2.219961790286235902e-12 1.598191790448632655e-03 1.619522787166411131e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 4.041582967480835065e-13 3.916909161504292686e-12 5.025846385438034400e-03 3.834318805611947024e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 1.382201932178117638e-15 -4.106387218624898077e-05 -1.054033751862297745e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 2.438762430455725505e-15 1.150008064791833111e-04 2.282711537624033872e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 4.302961856542886968e-15 3.201894218005827634e-04 4.891521799339960562e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 7.592162527861749358e-15 -2.524646544572712478e-05 -2.965303111011556418e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 1.339564090297987229e-14 7.476741888261301445e-05 6.742938159977488529e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 2.363532057474613662e-14 3.856426549548336996e-04 2.658826084833002586e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 4.170225095738051496e-14 4.796185024917946351e-05 2.522563837552052580e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 7.357961274155570078e-14 1.174957193763962902e-03 4.701245887875095657e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 1.298241530590361534e-13 3.654420831100621721e-03 1.112576463688531468e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 2.290622373441387703e-13 9.960951171668907395e-03 2.304749743793627851e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 4.041582967480835065e-13 1.825609492977315826e-02 3.213277676759010004e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 7.130984605939525963e-13 7.495122038000689102e+00 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 1.258193679538452461e-12 2.094318790912757730e-02 2.118582588199677263e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 2.219961790286235902e-12 1.488191290465233629e-02 1.143135852832223879e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 7.130984605939525963e-13 3.916909161504292686e-12 7.797255357993806806e-03 4.509222721192889926e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 1.382201932178117638e-15 8.382555172580087404e-05 1.631369568896392261e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 2.438762430455725505e-15 8.961042271564718530e-05 1.348621229116285720e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 4.302961856542886968e-15 1.570505579049156478e-04 1.819105197863710068e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 7.592162527861749358e-15 -2.047702370805848523e-04 -1.823545733067577219e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 1.339564090297987229e-14 6.517501194117575537e-06 4.456554539434937205e-06 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 2.363532057474613662e-14 8.306541190362731406e-04 4.342165851694863984e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 4.170225095738051496e-14 -1.146084554328261475e-04 -4.570294798000322967e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 7.357961274155570078e-14 1.106639777395144542e-03 3.357210064289592325e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 1.298241530590361534e-13 1.683254193758749410e-03 3.885459026158499698e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 2.290622373441387703e-13 5.449646408012394534e-03 9.560323909394990863e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 4.041582967480835065e-13 9.486266846175263681e-03 1.265951379852631523e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 7.130984605939525963e-13 2.094318790912757730e-02 2.118582588199677263e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 1.258193679538452461e-12 1.303815299299540342e+01 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 2.219961790286235902e-12 2.559908358436059281e-02 1.490887328980912158e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 1.258193679538452461e-12 3.916909161504292686e-12 1.863929629157894813e-02 8.172797887819847895e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 1.382201932178117638e-15 1.354403863727317630e-05 2.001523061825467075e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 2.438762430455725505e-15 -2.249973196786504953e-04 -2.571255824423926309e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 4.302961856542886968e-15 2.121390225620217729e-04 1.865844183164880310e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 7.592162527861749358e-15 4.509490436892479880e-04 3.049395639065790404e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 1.339564090297987229e-14 6.473936860623648098e-04 3.361422045676123018e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 2.363532057474613662e-14 -1.057633171758128190e-05 -4.198147820393096895e-06 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 4.170225095738051496e-14 -1.310411733337733028e-03 -3.968001301432399304e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 7.357961274155570078e-14 2.846047609351346711e-03 6.556180153162376005e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 1.298241530590361534e-13 9.363097316765447336e-04 1.641151385822215141e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 2.290622373441387703e-13 2.453235267963334906e-03 3.267984287079145973e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 4.041582967480835065e-13 1.598191790448632655e-03 1.619522787166411131e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 7.130984605939525963e-13 1.488191290465233629e-02 1.143135852832223879e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 1.258193679538452461e-12 2.559908358436059281e-02 1.490887328980912158e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 2.219961790286235902e-12 2.261221553996168865e+01 1.000000000000000000e+00 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 2.219961790286235902e-12 3.916909161504292686e-12 3.975409517939295506e-02 1.323608655207727256e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 1.382201932178117638e-15 6.835200561572813685e-05 7.604742592862071395e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 2.438762430455725505e-15 -3.859744345800713525e-05 -3.320835211757315440e-05 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 4.302961856542886968e-15 -3.910375387798973278e-04 -2.589369939794551969e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 7.592162527861749358e-15 2.409328161334896366e-04 1.226600403523927271e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 1.339564090297987229e-14 8.405930895996797199e-04 3.285952201030055853e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 2.363532057474613662e-14 -3.999400897504289815e-04 -1.195194109948352162e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 4.170225095738051496e-14 -1.511603596696758445e-03 -3.446059654156563784e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 7.357961274155570078e-14 1.315428591141360034e-03 2.281375833741270830e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 1.298241530590361534e-13 1.038521943270036231e-03 1.370457669156122061e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 2.290622373441387703e-13 2.295394114260798386e-03 2.302071804169855099e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 4.041582967480835065e-13 5.025846385438034400e-03 3.834318805611947024e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 7.130984605939525963e-13 7.797255357993806806e-03 4.509222721192889926e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 1.258193679538452461e-12 1.863929629157894813e-02 8.172797887819847895e-04 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 2.219961790286235902e-12 3.975409517939295506e-02 1.323608655207727256e-03 9.708287439144076547e-01
2.500000000000000000e+00 2.500000000000000000e+00 3.916909161504292686e-12 3.916909161504292686e-12 3.989343504342095059e+01 1.000000000000000000e+00 9.708287439144076547e-01
