recno	Name	r	e_r	r2	e_r2	Vrot	e_Vrot	NBins	Side
3818	"UGC 8852"	4.01	0.11	27.0	0.7	165	3	25	r
3819	"UGC 8852"	4.24	0.1	28.6	0.7	172	2	25	a
3820	"UGC 8852"	4.41	0.1	29.7	0.7	177	3	25	r
3821	"UGC 8852"	4.62	0.11	31.1	0.7	177	2	25	a
3822	"UGC 8852"	4.82	0.12	32.5	0.8	175	3	25	r
3823	"UGC 8852"	5.21	0.26	35.1	1.8	188	3	25	a
3824	"UGC 8852"	5.49	0.22	37.0	1.5	177	3	25	r
3825	"UGC 8852"	6.34	0.31	42.7	2.1	183	4	14	r
3826	"UGC 8852"	6.57	0.64	44.3	4.3	184	3	22	a
3827	"UGC 8863"	8.23	1.09	66.6	8.8	174	5	25	a
3828	"UGC 8863"	9.28	1.12	75.1	9.1	190	7	9	r
3829	"UGC 8898"	0.14	0.01	0.6	0.0	56	7	2	r
3830	"UGC 8898"	0.22	0.09	0.9	0.4	23	11	4	a
3831	"UGC 8898"	0.48	0.08	2.0	0.3	41	7	7	a
3832	"UGC 8898"	0.48	0.09	2.0	0.4	40	5	5	r
3833	"UGC 8898"	0.83	0.09	3.5	0.4	38	5	4	r
3834	"UGC 8898"	0.87	0.09	3.7	0.4	32	5	4	a
3835	"UGC 8898"	1.15	0.11	4.8	0.5	64	5	8	a
3836	"UGC 8898"	1.19	0.1	5.0	0.4	55	15	4	r
3837	"UGC 8898"	1.49	0.1	6.3	0.4	58	5	7	a
3838	"UGC 8898"	1.79	0.08	7.5	0.3	65	7	7	a
3839	"UGC 8898"	2.04	0.07	8.6	0.3	59	6	4	a
3840	"UGC 8898"	2.35	0.0	9.9	0.0	45	11	1	a
7	"UGC 89"	0.29	0.1	0.9	0.3	137	16	4	a
8	"UGC 89"	0.32	0.03	1.0	0.1	192	17	2	r
9	"UGC 89"	0.63	0.11	2.0	0.4	304	14	11	r
10	"UGC 89"	0.67	0.09	2.2	0.3	198	12	5	a
11	"UGC 89"	1.04	0.13	3.3	0.4	305	25	11	a
12	"UGC 89"	1.04	0.11	3.3	0.4	340	11	14	r
13	"UGC 89"	1.38	0.09	4.4	0.3	370	16	7	a
14	"UGC 89"	1.44	0.11	4.6	0.4	338	5	13	r
15	"UGC 89"	1.8	0.12	5.8	0.4	317	24	8	a
16	"UGC 89"	1.82	0.11	5.8	0.4	368	10	8	r
17	"UGC 89"	2.2	0.11	7.1	0.4	342	12	7	r
18	"UGC 89"	2.22	0.11	7.1	0.4	281	12	9	a
19	"UGC 89"	2.6	0.13	8.4	0.4	317	11	3	r
20	"UGC 89"	2.7	0.09	8.7	0.3	277	7	11	a
21	"UGC 89"	3.09	0.11	9.9	0.4	298	12	10	a
22	"UGC 89"	3.11	0.08	10.0	0.3	331	18	5	r
23	"UGC 89"	3.32	0.2	10.7	0.6	315	7	23	a
24	"UGC 89"	3.8	0.49	12.2	1.6	324	10	23	r
25	"UGC 89"	3.9	0.15	12.5	0.5	318	8	23	a
26	"UGC 89"	4.37	0.13	14.0	0.4	318	5	23	a
27	"UGC 89"	4.76	0.11	15.3	0.4	309	4	23	a
28	"UGC 89"	5.02	0.26	16.1	0.8	318	9	23	r
29	"UGC 89"	5.22	0.14	16.8	0.4	324	5	23	a
30	"UGC 89"	5.71	0.11	18.3	0.4	297	9	23	r
31	"UGC 89"	5.84	0.22	18.8	0.7	328	7	23	a
32	"UGC 89"	6.27	0.19	20.1	0.6	310	9	23	r
33	"UGC 89"	6.67	0.32	21.4	1.0	356	7	23	a
34	"UGC 89"	7.03	0.32	22.6	1.0	337	5	23	r
35	"UGC 89"	7.6	0.22	24.4	0.7	392	6	23	a
36	"UGC 89"	8.73	0.79	28.0	2.5	353	11	20	r
37	"UGC 89"	9.26	1.05	29.8	3.4	383	6	23	a
3841	"UGC 8900"	1.38	0.0	5.8	0.0	123	14	1	r
3842	"UGC 8900"	1.68	0.0	7.0	0.0	140	14	1	r
3843	"UGC 8900"	2.27	0.0	9.5	0.0	105	14	1	r
3844	"UGC 8900"	2.43	0.05	10.2	0.2	103	12	3	r
3845	"UGC 8900"	2.79	0.0	11.7	0.0	134	14	1	r
3846	"UGC 8900"	3.17	0.09	13.3	0.4	126	14	4	r
3847	"UGC 8900"	3.44	0.08	14.4	0.3	163	6	9	r
3848	"UGC 8900"	4.07	0.25	17.1	1.0	176	6	21	r
3849	"UGC 8900"	5.0	0.32	21.0	1.3	198	4	21	r
3850	"UGC 8900"	5.64	1.08	23.6	4.5	213	11	21	a
3851	"UGC 8900"	6.03	0.33	25.3	1.4	229	4	21	r
3852	"UGC 8900"	7.42	0.34	31.1	1.4	247	6	21	r
3853	"UGC 8900"	8.02	0.58	33.6	2.4	255	4	21	a
3854	"UGC 8900"	8.89	0.49	37.3	2.1	288	8	21	r
3855	"UGC 8900"	9.73	0.41	40.8	1.7	276	5	21	a
3856	"UGC 8900"	10.52	0.54	44.1	2.3	317	7	21	r
3857	"UGC 8900"	11.05	0.35	46.3	1.5	318	7	21	a
3858	"UGC 8900"	12.42	0.67	52.1	2.8	351	8	19	a
3859	"UGC 8900"	12.54	0.81	52.6	3.4	345	9	14	r
3860	"UGC 8937"	0.38	0.08	1.6	0.3	251	19	6	a
3861	"UGC 8937"	0.39	0.09	1.6	0.4	283	10	5	r
3863	"UGC 8937"	0.79	0.15	3.3	0.6	278	7	20	r
3862	"UGC 8937"	0.79	0.14	3.3	0.6	252	7	19	a
3864	"UGC 8937"	1.24	0.13	5.2	0.5	298	9	23	a
3865	"UGC 8937"	1.39	0.25	5.9	1.1	294	10	23	r
3866	"UGC 8937"	1.8	0.25	7.6	1.1	295	9	23	a
3867	"UGC 8937"	2.44	0.27	10.3	1.1	287	10	23	r
3868	"UGC 8937"	2.48	0.14	10.4	0.6	280	11	23	a
3869	"UGC 8937"	2.97	0.11	12.5	0.5	268	12	23	a
3870	"UGC 8937"	3.11	0.13	13.1	0.5	268	9	23	r
3871	"UGC 8937"	3.38	0.13	14.2	0.5	276	11	23	a
3872	"UGC 8937"	3.53	0.12	14.9	0.5	293	10	23	r
3873	"UGC 8937"	3.76	0.09	15.8	0.4	265	12	23	a
3874	"UGC 8937"	4.0	0.1	16.8	0.4	285	8	23	r
3875	"UGC 8937"	4.05	0.08	17.0	0.3	273	8	23	a
3876	"UGC 8937"	4.28	0.07	18.0	0.3	274	10	23	a
3877	"UGC 8937"	4.31	0.08	18.1	0.3	282	8	23	r
3878	"UGC 8937"	4.53	0.08	19.1	0.3	279	6	23	a
3879	"UGC 8937"	4.57	0.07	19.2	0.3	277	5	23	r
3880	"UGC 8937"	4.75	0.05	20.0	0.2	272	7	23	a
3881	"UGC 8937"	4.8	0.06	20.2	0.3	281	6	23	r
3882	"UGC 8937"	4.94	0.07	20.8	0.3	289	5	23	a
3883	"UGC 8937"	5.01	0.07	21.1	0.3	287	6	23	r
3884	"UGC 8937"	5.15	0.06	21.7	0.3	280	5	23	a
3885	"UGC 8937"	5.22	0.07	22.0	0.3	305	9	23	r
3886	"UGC 8937"	5.31	0.03	22.4	0.1	274	6	23	a
3887	"UGC 8937"	5.43	0.05	22.9	0.2	304	8	23	r
3888	"UGC 8937"	5.46	0.05	23.0	0.2	283	5	23	a
3889	"UGC 8937"	5.61	0.05	23.6	0.2	304	9	23	r
3890	"UGC 8937"	5.62	0.04	23.7	0.2	283	5	23	a
3891	"UGC 8937"	5.76	0.04	24.2	0.2	279	5	23	a
3892	"UGC 8937"	5.8	0.05	24.4	0.2	294	8	23	r
3893	"UGC 8937"	5.93	0.05	25.0	0.2	286	6	23	a
3894	"UGC 8937"	6.02	0.06	25.3	0.3	311	8	23	r
3895	"UGC 8937"	6.1	0.05	25.7	0.2	283	5	23	a
3896	"UGC 8937"	6.23	0.07	26.2	0.3	325	6	23	r
3897	"UGC 8937"	6.25	0.05	26.3	0.2	285	5	23	a
3899	"UGC 8937"	6.43	0.07	27.1	0.3	310	6	23	r
3898	"UGC 8937"	6.43	0.04	27.1	0.2	286	7	23	a
3900	"UGC 8937"	6.59	0.05	27.7	0.2	290	5	23	a
3901	"UGC 8937"	6.66	0.06	28.0	0.3	319	7	23	r
3902	"UGC 8937"	6.8	0.07	28.6	0.3	284	6	23	a
3903	"UGC 8937"	6.89	0.07	29.0	0.3	311	5	23	r
3904	"UGC 8937"	7.06	0.09	29.7	0.4	282	9	23	a
3905	"UGC 8937"	7.15	0.1	30.1	0.4	323	7	23	r
3906	"UGC 8937"	7.42	0.11	31.2	0.5	280	7	23	a
3907	"UGC 8937"	7.43	0.08	31.3	0.3	321	5	23	r
3908	"UGC 8937"	7.74	0.09	32.6	0.4	314	10	23	r
3909	"UGC 8937"	7.76	0.09	32.7	0.4	267	8	23	a
3910	"UGC 8937"	8.08	0.09	34.0	0.4	268	9	23	a
3911	"UGC 8937"	8.18	0.16	34.4	0.7	300	11	23	r
3912	"UGC 8937"	8.44	0.08	35.5	0.3	271	8	23	a
3913	"UGC 8937"	8.74	0.1	36.8	0.4	278	6	23	a
3914	"UGC 8937"	8.84	0.2	37.2	0.8	286	12	23	r
3915	"UGC 8937"	9.06	0.09	38.1	0.4	290	7	23	a
3916	"UGC 8937"	9.4	0.09	39.6	0.4	283	6	23	a
3917	"UGC 8937"	9.57	0.22	40.3	0.9	271	7	23	r
3918	"UGC 8937"	9.76	0.09	41.1	0.4	290	7	23	a
3919	"UGC 8937"	10.15	0.13	42.7	0.5	298	7	23	a
3920	"UGC 8937"	10.4	0.2	43.8	0.8	278	8	23	r
3921	"UGC 8937"	10.63	0.14	44.7	0.6	299	7	23	a
3922	"UGC 8937"	11.14	0.17	46.9	0.7	324	7	23	a
3923	"UGC 8937"	11.24	0.21	47.3	0.9	279	6	23	r
3924	"UGC 8937"	11.88	0.28	50.0	1.2	339	7	23	a
3925	"UGC 8937"	11.96	0.3	50.3	1.3	280	5	23	r
3926	"UGC 8937"	13.13	0.35	55.3	1.5	333	7	23	a
3927	"UGC 8937"	13.24	0.53	55.7	2.2	282	5	17	r
3928	"UGC 8937"	14.46	0.71	60.9	3.0	355	11	15	a
3929	"UGC 9013"	0.45	0.01	12.9	0.3	6	2	2	a
3930	"UGC 9013"	0.49	0.01	14.0	0.3	-9	24	3	a
3931	"UGC 9013"	0.6	0.05	17.2	1.4	6	4	24	a
3932	"UGC 9013"	0.74	0.03	21.2	0.9	11	4	24	a
3933	"UGC 9013"	0.75	0.08	21.5	2.3	20	3	24	r
3934	"UGC 9013"	0.83	0.02	23.8	0.6	7	3	24	a
3935	"UGC 9013"	0.9	0.02	25.8	0.6	16	5	24	a
3936	"UGC 9013"	0.93	0.1	26.6	2.9	17	4	24	r
3937	"UGC 9013"	0.97	0.02	27.8	0.6	19	6	24	a
3938	"UGC 9013"	1.04	0.02	29.8	0.6	16	5	24	a
3939	"UGC 9013"	1.08	0.01	30.9	0.3	13	4	24	a
3940	"UGC 9013"	1.12	0.01	32.1	0.3	10	5	24	a
3941	"UGC 9013"	1.16	0.01	33.2	0.3	10	4	24	a
3942	"UGC 9013"	1.19	0.01	34.1	0.3	15	4	24	a
3943	"UGC 9013"	1.22	0.01	35.0	0.3	12	4	24	a
3944	"UGC 9013"	1.25	0.01	35.8	0.3	15	4	24	a
3945	"UGC 9013"	1.27	0.01	36.4	0.3	18	3	24	a
3947	"UGC 9013"	1.3	0.05	37.2	1.4	10	6	24	r
3946	"UGC 9013"	1.3	0.01	37.2	0.3	23	3	24	a
3948	"UGC 9013"	1.34	0.02	38.4	0.6	33	5	24	a
3949	"UGC 9013"	1.39	0.01	39.8	0.3	44	5	24	a
3950	"UGC 9013"	1.4	0.03	40.1	0.9	7	5	24	r
3951	"UGC 9013"	1.45	0.02	41.5	0.6	37	5	24	a
3952	"UGC 9013"	1.52	0.02	43.5	0.6	47	7	24	a
3953	"UGC 9013"	1.56	0.06	44.7	1.7	28	5	24	r
3954	"UGC 9013"	1.64	0.04	47.0	1.1	52	4	24	a
3955	"UGC 9013"	1.71	0.05	49.0	1.4	51	4	24	r
3956	"UGC 9013"	1.73	0.02	49.6	0.6	50	5	24	a
3957	"UGC 9013"	1.82	0.03	52.1	0.9	50	4	24	a
3958	"UGC 9013"	1.86	0.03	53.3	0.9	54	6	24	r
3959	"UGC 9013"	1.9	0.03	54.4	0.9	60	5	24	a
3960	"UGC 9013"	1.97	0.03	56.4	0.9	54	6	24	r
3961	"UGC 9013"	1.98	0.02	56.7	0.6	57	5	24	a
3962	"UGC 9013"	2.05	0.03	58.7	0.9	44	4	24	r
3963	"UGC 9013"	2.06	0.02	59.0	0.6	62	7	24	a
3965	"UGC 9013"	2.14	0.03	61.3	0.9	50	5	24	r
3964	"UGC 9013"	2.14	0.03	61.3	0.9	50	6	24	a
3966	"UGC 9013"	2.21	0.02	63.3	0.6	43	4	24	r
3967	"UGC 9013"	2.23	0.02	63.9	0.6	61	5	24	a
3968	"UGC 9013"	2.3	0.03	65.9	0.9	51	6	24	r
3969	"UGC 9013"	2.31	0.03	66.2	0.9	61	6	24	a
3970	"UGC 9013"	2.42	0.04	69.3	1.1	68	4	24	r
3971	"UGC 9013"	2.45	0.06	70.2	1.7	58	5	24	a
3972	"UGC 9013"	2.51	0.01	71.9	0.3	70	4	24	r
3973	"UGC 9013"	2.55	0.01	73.1	0.3	70	4	24	r
3974	"UGC 9013"	2.6	0.02	74.5	0.6	70	3	24	r
3975	"UGC 9013"	2.66	0.02	76.2	0.6	69	4	24	r
3976	"UGC 9013"	2.73	0.02	78.2	0.6	67	5	24	r
3977	"UGC 9013"	2.78	0.01	79.6	0.3	61	3	24	r
3978	"UGC 9013"	2.85	0.03	81.6	0.9	57	3	24	r
3979	"UGC 9013"	2.99	0.05	85.7	1.4	51	4	24	r
3980	"UGC 9013"	3.3	0.22	94.5	6.3	58	5	24	r
3981	"UGC 9013"	3.86	0.08	110.6	2.3	59	5	23	r
3982	"UGC 9013"	4.03	0.62	115.5	17.8	35	7	24	a
3983	"UGC 9013"	4.83	0.06	138.4	1.7	40	3	24	a
3984	"UGC 9013"	4.94	0.02	141.5	0.6	41	2	24	a
3985	"UGC 9013"	4.99	0.01	143.0	0.3	38	1	24	a
3986	"UGC 9013"	5.04	0.01	144.4	0.3	35	1	24	a
3987	"UGC 9013"	5.1	0.02	146.1	0.6	49	2	24	a
3988	"UGC 9013"	5.21	0.07	149.3	2.0	52	3	19	a
3989	"UGC 9179"	0.02	0.01	0.7	0.4	-26	5	2	r
3990	"UGC 9179"	0.03	0.01	1.1	0.4	27	15	2	a
3991	"UGC 9179"	0.06	0.01	2.2	0.4	10	3	8	a
3992	"UGC 9179"	0.06	0.01	2.2	0.4	-4	6	8	r
3993	"UGC 9179"	0.11	0.01	4.0	0.4	24	4	7	a
3994	"UGC 9179"	0.11	0.01	4.0	0.4	-12	5	12	r
3995	"UGC 9179"	0.15	0.01	5.4	0.4	25	3	7	a
3996	"UGC 9179"	0.15	0.02	5.4	0.7	-1	6	9	r
3997	"UGC 9179"	0.19	0.01	6.9	0.4	1	6	9	r
3998	"UGC 9179"	0.2	0.01	7.2	0.4	26	3	5	a
3999	"UGC 9179"	0.23	0.01	8.3	0.4	36	4	8	a
4000	"UGC 9179"	0.23	0.01	8.3	0.4	5	10	7	r
4001	"UGC 9179"	0.28	0.01	10.1	0.4	17	4	12	a
4002	"UGC 9179"	0.28	0.01	10.1	0.4	19	6	11	r
4003	"UGC 9179"	0.32	0.01	11.6	0.4	13	6	8	r
4004	"UGC 9179"	0.33	0.01	11.9	0.4	19	4	9	a
4005	"UGC 9179"	0.36	0.01	13.0	0.4	30	4	11	a
4006	"UGC 9179"	0.36	0.01	13.0	0.4	31	3	6	r
4007	"UGC 9179"	0.4	0.01	14.5	0.4	30	7	7	r
4008	"UGC 9179"	0.41	0.01	14.8	0.4	18	6	13	a
4009	"UGC 9179"	0.45	0.01	16.3	0.4	20	4	10	a
4010	"UGC 9179"	0.46	0.01	16.6	0.4	34	6	9	r
4011	"UGC 9179"	0.49	0.01	17.7	0.4	38	4	13	a
4012	"UGC 9179"	0.5	0.01	18.1	0.4	50	7	7	r
4013	"UGC 9179"	0.54	0.01	19.5	0.4	41	4	11	a
4014	"UGC 9179"	0.54	0.01	19.5	0.4	50	6	11	r
4015	"UGC 9179"	0.58	0.01	21.0	0.4	43	4	10	a
4016	"UGC 9179"	0.58	0.01	21.0	0.4	53	10	5	r
4017	"UGC 9179"	0.62	0.01	22.4	0.4	54	4	9	a
4018	"UGC 9179"	0.62	0.01	22.4	0.4	72	4	6	r
4019	"UGC 9179"	0.67	0.02	24.2	0.7	41	7	8	a
4020	"UGC 9179"	0.67	0.01	24.2	0.4	48	4	9	r
4021	"UGC 9179"	0.7	0.01	25.3	0.4	51	10	5	a
4022	"UGC 9179"	0.71	0.01	25.7	0.4	62	4	14	r
4023	"UGC 9179"	0.73	0.01	26.4	0.4	59	4	16	r
4024	"UGC 9179"	0.75	0.02	27.1	0.7	50	5	16	a
4025	"UGC 9179"	0.76	0.01	27.5	0.4	52	5	16	r
4026	"UGC 9179"	0.79	0.01	28.6	0.4	56	4	16	r
4027	"UGC 9179"	0.82	0.02	29.7	0.7	44	3	16	a
4028	"UGC 9179"	0.83	0.01	30.0	0.4	59	5	16	r
4029	"UGC 9179"	0.86	0.01	31.1	0.4	57	3	16	r
4030	"UGC 9179"	0.87	0.01	31.5	0.4	42	4	16	a
4031	"UGC 9179"	0.9	0.01	32.6	0.4	61	3	16	r
4032	"UGC 9179"	0.91	0.01	32.9	0.4	37	3	16	a
4033	"UGC 9179"	0.94	0.01	34.0	0.4	45	2	16	a
4034	"UGC 9179"	0.94	0.01	34.0	0.4	78	6	16	r
4036	"UGC 9179"	0.99	0.01	35.8	0.4	67	4	16	r
4035	"UGC 9179"	0.99	0.02	35.8	0.7	47	3	16	a
4037	"UGC 9179"	1.03	0.01	37.3	0.4	67	4	16	r
4038	"UGC 9179"	1.06	0.01	38.4	0.4	50	3	16	r
4039	"UGC 9179"	1.07	0.02	38.7	0.7	47	4	16	a
4040	"UGC 9179"	1.09	0.01	39.4	0.4	56	5	16	r
4041	"UGC 9179"	1.12	0.01	40.5	0.4	53	3	16	r
4043	"UGC 9179"	1.14	0.0	41.3	0.0	51	5	16	r
4042	"UGC 9179"	1.14	0.02	41.3	0.7	56	4	16	a
4044	"UGC 9179"	1.15	0.01	41.6	0.4	56	3	16	r
4045	"UGC 9179"	1.18	0.01	42.7	0.4	56	6	16	r
4046	"UGC 9179"	1.2	0.01	43.4	0.4	64	4	16	r
4047	"UGC 9179"	1.22	0.01	44.1	0.4	68	5	16	r
4048	"UGC 9179"	1.23	0.02	44.5	0.7	60	4	16	a
4049	"UGC 9179"	1.24	0.01	44.9	0.4	59	4	16	r
4050	"UGC 9179"	1.27	0.01	46.0	0.4	59	5	16	r
4051	"UGC 9179"	1.31	0.01	47.4	0.4	59	3	16	r
4052	"UGC 9179"	1.33	0.03	48.1	1.1	82	4	16	a
4053	"UGC 9179"	1.34	0.01	48.5	0.4	68	4	16	r
4054	"UGC 9179"	1.39	0.01	50.3	0.4	75	4	16	r
4056	"UGC 9179"	1.42	0.01	51.4	0.4	70	3	16	r
4055	"UGC 9179"	1.42	0.02	51.4	0.7	70	6	16	a
4057	"UGC 9179"	1.46	0.01	52.8	0.4	68	4	16	r
4058	"UGC 9179"	1.5	0.01	54.3	0.4	74	3	16	r
4059	"UGC 9179"	1.51	0.03	54.6	1.1	66	6	16	a
4060	"UGC 9179"	1.54	0.02	55.7	0.7	72	5	16	r
4061	"UGC 9179"	1.59	0.01	57.5	0.4	73	6	16	r
4062	"UGC 9179"	1.61	0.03	58.3	1.1	60	5	16	a
4063	"UGC 9179"	1.65	0.01	59.7	0.4	76	7	16	r
4064	"UGC 9179"	1.7	0.02	61.5	0.7	72	5	16	r
4065	"UGC 9179"	1.72	0.03	62.2	1.1	63	4	16	a
4066	"UGC 9179"	1.75	0.02	63.3	0.7	68	6	16	r
4067	"UGC 9179"	1.79	0.01	64.8	0.4	77	6	16	r
4068	"UGC 9179"	1.81	0.02	65.5	0.7	76	4	16	a
4069	"UGC 9179"	1.83	0.02	66.2	0.7	70	6	16	r
4071	"UGC 9179"	1.88	0.02	68.0	0.7	81	4	16	r
4070	"UGC 9179"	1.88	0.02	68.0	0.7	71	3	16	a
4072	"UGC 9179"	1.93	0.01	69.8	0.4	77	3	16	a
4073	"UGC 9179"	1.94	0.02	70.2	0.7	89	6	16	r
4074	"UGC 9179"	1.96	0.01	70.9	0.4	87	2	16	a
4075	"UGC 9179"	2.0	0.01	72.4	0.4	82	5	16	a
4076	"UGC 9179"	2.03	0.01	73.5	0.4	78	4	16	a
4077	"UGC 9179"	2.04	0.03	73.8	1.1	72	8	16	r
4078	"UGC 9179"	2.07	0.01	74.9	0.4	76	4	16	a
4079	"UGC 9179"	2.1	0.01	76.0	0.4	83	3	16	a
4080	"UGC 9179"	2.13	0.01	77.1	0.4	84	3	16	a
4081	"UGC 9179"	2.14	0.03	77.4	1.1	80	7	16	r
4082	"UGC 9179"	2.16	0.01	78.2	0.4	80	3	16	a
4083	"UGC 9179"	2.21	0.01	80.0	0.4	90	4	16	a
4084	"UGC 9179"	2.25	0.01	81.4	0.4	82	5	16	a
4085	"UGC 9179"	2.3	0.01	83.2	0.4	86	6	16	a
4086	"UGC 9179"	2.3	0.06	83.2	2.2	108	5	16	r
4087	"UGC 9179"	2.33	0.01	84.3	0.4	92	4	16	a
4088	"UGC 9179"	2.37	0.01	85.8	0.4	86	4	16	a
4089	"UGC 9179"	2.4	0.01	86.8	0.4	85	3	16	a
4090	"UGC 9179"	2.43	0.01	87.9	0.4	85	3	16	a
4091	"UGC 9179"	2.47	0.01	89.4	0.4	84	4	16	a
4092	"UGC 9179"	2.51	0.01	90.8	0.4	92	4	16	a
4093	"UGC 9179"	2.54	0.1	91.9	3.6	107	3	16	r
4094	"UGC 9179"	2.56	0.02	92.6	0.7	98	3	16	a
4095	"UGC 9179"	2.61	0.01	94.4	0.4	101	5	16	a
4096	"UGC 9179"	2.65	0.01	95.9	0.4	110	3	16	a
4097	"UGC 9179"	2.69	0.01	97.3	0.4	103	3	16	a
4098	"UGC 9179"	2.73	0.01	98.8	0.4	94	4	16	a
4099	"UGC 9179"	2.79	0.02	101.0	0.7	107	4	16	a
4100	"UGC 9179"	2.8	0.05	101.3	1.8	114	4	16	r
4101	"UGC 9179"	2.85	0.02	103.1	0.7	109	5	16	a
4102	"UGC 9179"	2.9	0.02	104.9	0.7	103	4	16	r
4103	"UGC 9179"	2.91	0.02	105.3	0.7	104	5	16	a
4104	"UGC 9179"	2.97	0.02	107.5	0.7	99	3	16	a
4105	"UGC 9179"	2.99	0.04	108.2	1.4	111	3	16	r
4106	"UGC 9179"	3.05	0.02	110.4	0.7	104	5	16	a
4107	"UGC 9179"	3.11	0.02	112.5	0.7	106	4	16	a
4108	"UGC 9179"	3.15	0.05	114.0	1.8	111	5	16	r
4109	"UGC 9179"	3.18	0.02	115.1	0.7	102	4	16	a
4110	"UGC 9179"	3.24	0.02	117.2	0.7	113	3	16	a
4111	"UGC 9179"	3.3	0.01	119.4	0.4	99	3	16	a
4112	"UGC 9179"	3.33	0.05	120.5	1.8	99	5	16	r
4113	"UGC 9179"	3.35	0.01	121.2	0.4	101	3	16	a
4114	"UGC 9179"	3.39	0.01	122.7	0.4	109	4	16	a
4115	"UGC 9179"	3.45	0.03	124.8	1.1	106	6	16	r
4116	"UGC 9179"	3.46	0.03	125.2	1.1	116	5	16	a
4117	"UGC 9179"	3.53	0.03	127.7	1.1	106	2	16	r
4118	"UGC 9179"	3.56	0.03	128.8	1.1	116	5	16	a
4119	"UGC 9179"	3.65	0.04	132.1	1.4	110	4	16	r
4120	"UGC 9179"	3.71	0.05	134.3	1.8	114	5	16	a
4121	"UGC 9179"	3.77	0.02	136.4	0.7	106	5	16	r
4122	"UGC 9179"	3.84	0.02	139.0	0.7	104	3	16	r
4123	"UGC 9179"	3.91	0.03	141.5	1.1	108	3	16	r
4124	"UGC 9179"	3.93	0.08	142.2	2.9	107	6	13	a
4125	"UGC 9179"	4.01	0.02	145.1	0.7	112	4	16	r
4126	"UGC 9179"	4.11	0.04	148.7	1.4	112	4	16	r
4127	"UGC 9179"	4.2	0.02	152.0	0.7	111	3	16	r
4128	"UGC 9179"	4.26	0.02	154.2	0.7	113	3	16	r
4129	"UGC 9179"	4.33	0.02	156.7	0.7	106	3	16	r
4130	"UGC 9179"	4.41	0.02	159.6	0.7	108	2	16	r
4131	"UGC 9179"	4.51	0.05	163.2	1.8	100	3	16	r
4132	"UGC 9179"	4.79	0.12	173.3	4.3	105	5	11	r
4133	"UGC 9248"	0.44	0.0	1.7	0.0	40	14	1	a
4134	"UGC 9248"	0.96	0.23	3.6	0.9	57	1	3	r
4135	"UGC 9248"	1.36	0.0	5.1	0.0	113	14	1	a
4136	"UGC 9248"	1.56	0.18	5.9	0.7	124	6	4	r
4138	"UGC 9248"	2.19	0.17	8.2	0.6	133	4	6	r
4137	"UGC 9248"	2.19	0.2	8.2	0.8	123	14	4	a
4139	"UGC 9248"	3.04	0.47	11.4	1.8	150	4	24	r
4140	"UGC 9248"	4.0	0.8	15.0	3.0	158	6	24	a
4141	"UGC 9248"	4.41	0.34	16.6	1.3	158	4	24	r
4142	"UGC 9248"	5.36	0.23	20.1	0.9	152	4	24	r
4143	"UGC 9248"	6.02	0.16	22.6	0.6	151	3	24	r
4144	"UGC 9248"	6.68	0.2	25.1	0.8	169	3	24	r
4145	"UGC 9248"	7.1	2.04	26.7	7.7	168	6	24	a
4146	"UGC 9248"	7.52	0.3	28.3	1.1	170	3	24	r
4147	"UGC 9248"	9.18	1.36	34.5	5.1	162	6	22	r
4148	"UGC 9358"	0.52	0.07	3.7	0.5	215	4	2	a
4149	"UGC 9358"	0.79	0.06	5.6	0.4	197	36	2	a
4150	"UGC 9358"	1.01	0.09	7.2	0.6	222	10	5	a
4151	"UGC 9358"	1.01	0.07	7.2	0.5	170	30	2	r
4152	"UGC 9358"	1.37	0.09	9.7	0.6	216	8	7	a
4153	"UGC 9358"	1.4	0.0	9.9	0.0	263	30	1	r
4154	"UGC 9358"	1.67	0.09	11.8	0.6	230	8	11	a
4155	"UGC 9358"	1.69	0.06	12.0	0.4	173	26	2	r
4156	"UGC 9358"	1.94	0.08	13.8	0.6	228	8	11	a
4157	"UGC 9358"	1.96	0.07	13.9	0.5	190	11	3	r
4158	"UGC 9358"	2.19	0.1	15.5	0.7	214	15	4	r
4159	"UGC 9358"	2.23	0.09	15.8	0.6	226	5	14	a
4160	"UGC 9358"	2.52	0.09	17.9	0.6	219	6	16	a
4161	"UGC 9358"	2.54	0.12	18.0	0.9	210	16	2	r
4162	"UGC 9358"	2.79	0.08	19.8	0.6	233	4	21	a
4163	"UGC 9358"	3.07	0.07	21.8	0.5	220	5	21	a
4164	"UGC 9358"	3.09	0.19	21.9	1.3	201	5	21	r
4165	"UGC 9358"	3.36	0.09	23.8	0.6	211	4	21	a
4166	"UGC 9358"	3.52	0.08	25.0	0.6	211	4	21	r
4167	"UGC 9358"	3.65	0.08	25.9	0.6	208	5	21	a
4168	"UGC 9358"	3.77	0.06	26.7	0.4	210	5	21	r
4169	"UGC 9358"	3.91	0.08	27.7	0.6	197	5	21	a
4170	"UGC 9358"	3.96	0.05	28.1	0.4	200	7	21	r
4171	"UGC 9358"	4.14	0.06	29.3	0.4	206	6	21	r
4172	"UGC 9358"	4.16	0.08	29.5	0.6	201	6	21	a
4173	"UGC 9358"	4.34	0.06	30.8	0.4	225	5	21	r
4174	"UGC 9358"	4.42	0.07	31.3	0.5	193	5	21	a
4175	"UGC 9358"	4.57	0.08	32.4	0.6	220	4	21	r
