recno	Plateifu	MaNGA	RAJ2000	DEJ2000	logMstar	logSFR	VelST1Re	e_VelST1Re	VelST1_3Re	e_VelST1_3Re	VelST2Re	e_VelST2Re	VsigST1Re	VsigST1_3Re	VsigST2Re	VelG1Re	e_VelG1Re	VelG1_3Re	e_VelG1_3Re	VelG2Re	e_VelG2Re	VsigG1Re	VsigG1_3Re	VsigG2Re	Sample	RmaxST	RmaxG
461	"  9494-1902"	" 1-412851"	126.557295217	21.2999222544	9.46	-0.643	85.1494394203263	36.1990665853555	99.6688355533563	39.2824733424205			0.505233151728713	0.629828522635616		38.1417246262424	37.6417829503155	62.4107209385395	42.710672808012			0.40923316558941064	0.41842598168903		3	1.3	1.3
3581	" 9494-12701"	" 1-412866"	126.910629852	21.2568547334	9.022	-1.208										54.6797591687255	7.34152125326673	71.6180107391714	7.34152125326673			1.761091405493854	1.88857640608379		2		1.3
3884	"10219-12705"	" 1-605208"	125.967743522	21.4186635506	9.47	-1.091										74.2037481929607	8.8808713233241	89.0805652302896	8.8808713233241			1.7717885757764458	1.97961438289081		2		1.3
1216	"  9494-3701"	" 1-384400"	126.755857347	21.7067520534	10.207	-1.671	112.69627617474	1.48108144443164	120.837999863033	1.61827972407277			0.764709563890751	0.901556400440478											1	1.3	
4102	" 9494-12702"	" 1-605233"	126.5233084	21.6676316244	9.164	-0.966										69.8282782004495	9.72932676234952					1.474320618571599			2		1.0
1880	"  9493-6101"	" 1-413061"	130.187087142	22.2944558414	11.342	0.959	315.622518997869	19.234288217047	348.633161341091	23.6255654386836			1.03377288926194	1.18387601528231		352.764304888037	11.3813504501632	371.960437729603	11.3813504501632	371.857066476328	14.5446520170498	2.63067920717928	3.26769914365041	3.69896812523657	4	1.3	2.0
3820	" 9494-12705"	" 1-384849"	127.252980642	21.9633831158	8.902	-1.082										43.6312003361346	9.71896795152839	55.3270804495846	9.71896795152839			1.3783813544370977	1.50935367344568		2		1.3
1494	"  9494-1901"	" 1-384818"	127.892526534	22.0336836082	10.27	-1.33	111.923766309946	5.55466116658734					0.43781802489493												1	1.0	
3470	" 9494-12703"	" 1-384413"	127.06798281	22.0348242402	9.412	-0.603										87.6480542857756	9.75581061321242	92.4169968371027	9.75581061321242			1.8703696389628361	1.97604734767303		2		1.3
2928	"  9494-9102"	" 1-384848"	127.43483886	22.4243963664	10.478	0.304	112.603165903148	8.00140313460413	118.406381071685	16.1599729222018			0.641495010965587	0.679477472322112		135.470270460229	7.0	137.60430904732	7.0			2.7747181349191394	3.14712440664877		4	1.3	1.3
3624	" 9493-12701"	" 1-384809"	128.195861645	22.576562509	9.544	-0.756										103.749642772807	8.4081443872083	110.267331094786	8.4081443872083			2.5549878793648433	2.67550605254098		2		1.3
1732	"  9494-9101"	" 1-384872"	127.360336432	22.7434073122	11.334	-1.327	65.2566205574612	32.0920377945392	83.5383878343601	38.0722092957797			0.0943405879999084	0.119622278413814											1	1.3	
378	"  9493-3701"	" 1-384789"	128.848433221	22.5500466105	11.121	-1.627	71.6082729051084	29.8877340589689	95.7639877015131	35.0796914388243			0.0899301304380391	0.115114345377542		153.929129764377	75.9848534559305	143.712767497662	87.7499694517954			0.41611383308929284	0.467175041141944		3	1.3	1.3
853	"  9493-6104"	" 1-413040"	130.048209256	22.7358865802	9.893	0.117	79.4033843942467	43.0961722418539	103.584263145601	41.4304519905332	106.674252748204	65.2007694294766	0.369135448759326	0.430236640855545	0.479353526318506	110.278968183648	8.80450277825998	116.888768597853	8.80450277825998	113.35939047091	10.3954485798217	1.04452875509365	1.23257825459111	1.55924001491498	3	2.0	2.0
3753	" 9493-12705"	" 1-385499"	129.99929	23.4134	9.102	-1.19										55.2063387787019	8.47588392873723	49.4538881634072	8.47588392873723			1.1470487025894986	1.21208526294358		2		1.3
2712	"  9493-6103"	" 1-384929"	128.875797269	23.6761851633	9.989	0.132	106.424265347127	6.41098384352256					0.848244688820415			108.229212227847	7.45903271989643	102.091469102136	7.45903271989643			2.033394514861969	2.11288973851813		3	1.0	1.3
1357	"  9493-3702"	" 1-384429"	128.693824927	23.7174532486	9.042	-0.93										53.5307062542288	16.4096053567461	65.924202244854	16.4096053567461			0.9388943879100197	1.11884430511216		2		1.3
2918	" 9493-12702"	" 1-384930"	129.012733645	23.9118395792	8.489	-1.299										47.2381108066946	8.56691752887718	53.5563259132105	8.56691752887718	59.4346168339946	8.56691752887718	2.1319417148350723	2.06164097113701	1.93350016517437	2		2.0
2906	"10217-12702"	" 1-411980"	118.300437995	15.2413143621	10.595	0.023	139.474261033059	14.6929302385929	140.840724416125	19.5163217030738			1.04305443865336	1.11215758282283		145.23472492372	7.11406392714322	161.197348576964	7.11406392714322	159.405172490833	8.89570414132216	2.2003468299689826	2.63047566806716	2.86551409348044	3	1.3	2.0
1879	" 10216-6101"	" 1-412105"	117.700436207	16.3893864476	10.802	0.407	199.095636139847	20.5895643905189	212.107472129768	23.9551402824097			0.580802217802468	0.677358902676352		232.063044727302	8.12023330737909	232.06333639888	7.90330899719824			1.1322062898802834	1.23687457036915		4	1.3	1.3
3349	" 10218-9101"	" 1-412131"	118.25847	16.69089	8.964	-0.879										52.698598957559	11.9675670842224	63.3567027890578	11.353615181587			1.0301255000955247	1.05101744686843		2		1.3
2045	"10218-12701"	" 1-412119"	117.857788969	16.6018406215	10.734	0.136	192.099006083264	24.7670815684243	211.167692033704	29.0000689285018			0.639775504276745	0.799689839132814		196.114132650555	8.9737402535552	215.27852742454	8.9737402535552			2.0409248233201476	2.53138679126367		3	1.3	1.3
2835	"10216-12705"	" 1-382588"	117.894285161	16.621269888	9.589	-0.424										72.78492360245	7.69516792430351	77.6046562682196	7.69516792430351	90.2375514974862	7.69516792430351	1.5678834789792468	1.66550585655786	1.93140907187074	2		2.0
187	" 10497-3701"	" 1-383151"	120.509273694	17.0407292337	9.62	-0.144										83.3025786702122	7.0	87.5191707961636	7.0	101.136704336635	7.0	1.3713337737510567	1.62865474587867	2.01662382198863	2		2.0
1798	" 10218-3704"	" 1-412176"	119.168808316	16.9201143063	10.48	0.546	114.941640546969	11.3491011720607					0.508805683111357			115.904559780454	7.58921326147668	122.649468598941	7.58921326147668			1.549222495732332	1.66122542486126		3	1.0	1.3
3480	"10218-12704"	" 1-584678"	119.060993252	17.0202860988	9.275	-0.301										84.6948872465094	7.00913524655146	85.6388552949414	7.00913524655146			2.1878728410517785	2.3423104806438		2		1.3
2711	"10216-12701"	" 1-382678"	118.476258864	16.9533603239	10.33	-0.177										119.933056345469	9.84036460755114	153.372348668038	9.84036460755114	207.499500971003	12.6292973452541	1.7370451514648277	1.89654558321301	2.22476618329216	2		2.0
3626	"10216-12702"	" 1-412128"	118.230122563	17.0168029767	10.588	-0.067	148.411347288915	11.3576875072999	147.142548933759	13.3235703345902			0.888400487403575	0.96378001710308		152.09889316614	7.0	163.740433984554	7.0			1.5302587750105532	1.73545034038588		4	1.3	1.3
1856	" 10218-6102"	" 1-382696"	119.036102953	17.3806654122	10.603	0.027	199.063469237633	9.10142985107792	195.994897674589	9.96309195783064			0.925627536663661	1.06539448534743		214.12170587803	7.0	208.629360103376	7.0			2.0321408464903232	2.20147725593528		4	1.3	1.3
1639	" 10218-3703"	" 1-383171"	119.87865241	17.4914220335	10.774	-0.141	222.910499530314	9.30004334553001	224.301046154787	10.5427048525661			0.722917544704128	0.844858353766898		230.805892771286	7.11406392714322	233.330971331144	7.11406392714322			1.3037892297645335	1.7654446462197		4	1.3	1.3
337	" 10218-1902"	" 1-382697"	119.207582307	17.3803033794	10.643	-0.012	110.645903810335	12.6297388521872	127.351723413592	13.6615652441751	136.189637350978	16.5878000413534	0.33721764617549	0.400147376312947	0.49441744878287	165.031974619862	9.79857239076548	172.760945853379	9.79857239076548			0.854500260540136	0.940332531786386		3	2.0	1.3
840	" 10218-6104"	" 1-383177"	119.63633689	17.9100412893	10.334	0.12	113.107365879038	59.7591640643986	92.0797842298684	66.217081844145			0.459393756809605	0.531625708227596		166.340718213142	9.806285347078	186.094718333437	9.806285347078	172.208751964735	13.8272601078644	1.8713096477380076	2.19962637538892	2.47034008035281	3	1.3	2.0
1084	" 10218-3701"	" 1-382312"	117.587908107	17.169833722	10.366	0.309	148.150326546662	10.2541525629554	157.470487224732	10.9781724055869			0.89007338880215	0.95085602426194		158.771519516061	7.81809880485923	171.819250170383	7.81809880485923	169.638618615796	11.0847737335516	1.8015372084601846	2.22298138184495	2.6157509764768	4	1.3	2.0
3718	" 9492-12701"	" 1-382648"	117.216794454	17.3562665374	10.603	0.476										176.808697587586	11.380081134134	192.401521191426	11.380081134134			3.104156806224752	3.71614620608927		2		1.3
2243	"  9492-6101"	" 1-382326"	117.300550626	17.5661640893	10.474	-0.476										97.1886924078762	8.98969138290077	109.524834858148	8.98969138290077			1.5431757593854623	2.12207507103273		2		1.3
1116	" 10216-3704"	" 1-382355"	117.23952599	17.5771207096	10.768	-0.962	148.690320209612	7.85060921571264	170.715901526218	8.44773683566335	184.859230896047	10.6459613263586	0.43770906589597	0.510001251910626	0.63984699889353										1	2.0	
903	"  9492-6102"	" 1-382349"	117.066194229	17.6021625282	10.79	0.255	165.474528692651	19.0911325263497	157.48331713618	27.5093733442225			0.502766648952847	0.567728463796381		198.382802333478	7.20858365565616	206.232691470817	7.20858365565616	216.733170515263	7.20858365565616	2.3858188776669325	2.70050110685213	3.23954827500265	3	1.3	2.0
3565	" 9492-12705"	" 1-382322"	117.59546	17.64534	11.428	0.676	228.011616931532	12.0119353521339	248.291754380449	13.7159027467357			1.06553424870267	1.17209266514638		252.80355619545	7.57811044980938	264.17011223592	7.57811044980938			2.979843988090248	3.29185566959424		4	1.3	1.3
2109	"  9491-6101"	" 1-382712"	119.174377409	17.9911684239	10.9	1.252	208.544872754116	12.4020646040828	216.3714160707	16.491677496186			0.912587984785108	1.01996283046753		240.077594393106	7.28164487816695	231.196384891031	7.28164487816695			2.5551093766322728	2.79890854817206		4	1.3	1.3
902	" 10218-6103"	" 1-382473"	118.637432363	18.3280658072	9.878	0.421	75.1365196352483	35.8618918858426	66.6141088006026	37.3693613582625	104.13560810293	48.8134025713451	0.321595278270005	0.373518546744558	0.456964307655473	85.7872908623345	7.9264728135046	95.143651277479	7.9264728135046	114.037043330105	7.9264728135046	1.3632734330639675	1.53390114853407	1.78122971418276	3	2.0	2.0
1552	"  9491-9101"	" 1-382505"	119.076876372	18.5059504563	9.786	-0.05										106.70252505191	7.90047084473003	115.084753092157	7.90047084473003	124.936387269479	8.84058204366764	1.8479264547868663	2.21639408512989	2.48250175955252	2		2.0
2614	"10216-12704"	" 1-382452"	118.16230011	18.3216056824	10.877	0.035	98.3621714278977	23.0983609603133	109.46594622622	28.5988824047762			0.13967535832163	0.192465153521386		178.322129457825	15.0172315984576	191.812541400761	17.4742863219364			0.6719155428923038	0.706370773039713		3	1.3	1.3
3659	" 9492-12704"	" 1-382459"	118.169874556	18.3745632551	11.272	0.225	258.827844020317	10.5939512182041	275.108450911415	11.4866578155499			1.14909309257747	1.33582525479563		282.637501150094	7.96571542412802	289.976931036354	7.96571542412802			4.108172209306893	5.44345373786451		4	1.3	1.3
3594	" 10497-3702"	" 1-605013"	121.556031306	17.7065695158	11.066	-0.933										110.000815981595	10.9456692758157					0.506325981270743			2		1.0
2117	"10497-12703"	" 1-383040"	122.328820666	18.4044035397	10.162	-0.243										130.409394767784	9.31936031048266	133.428383522648	9.31936031048266	156.905527637805	13.1337161037254	2.4452060222091636	2.72261720835443	3.30229211573762	2		2.0
2443	"  9490-6102"	" 1-383264"	122.127680014	19.208471696	10.538	-0.284	187.841234014766	11.4181349180724	185.360240305201	13.7967793064115			0.752938269788063	0.871922840376733											1	1.3	
1245	"  9490-3702"	" 1-383025"	121.785617617	19.885254765	9.68	-0.31										54.5660379992888	13.0121443876899	45.4220929509261	13.0121443876899			0.7948220281399497	0.902343065013901		2		1.3
2560	" 9490-12702"	" 1-382980"	121.137535132	19.8512585074	9.874	-0.001										47.9453977665568	11.8539016881382	48.9393911359625	14.1416310397677	58.5570208057719	17.9534092007537	1.099619969516656	1.17998000852823	1.37390755549148	2		2.0
1410	"  9496-3701"	" 1-382889"	120.620213395	20.5139809177	10.611	-0.191										169.821542579053	10.515125490962	179.978468467363	10.515125490962			2.067357735349088	2.40429538547747		2		1.3
2187	" 9496-12705"	" 1-298311"	120.754805166	21.0468572109	10.256	0.043										116.917004357009	10.7632028242158	124.760344266937	10.9431770358466			2.5563144303258123	3.02316824195624		2		1.3
533	" 10216-6103"	" 1-297986"	116.346578955	18.2366261774	10.552	0.274	133.421708412924	18.2286498060481	148.912435030244	19.8809532415101	166.133249210856	24.3691555669419	0.555430122773636	0.696763385215386	0.84050035540963	171.07082322103	8.53272773486004	185.890600916273	8.53272773486004	188.971876848237	8.53272773486004	1.1390174045067438	1.44773588859947	1.81056277962544	3	2.0	2.0
3301	" 10216-6102"	" 1-297871"	116.730202777	18.482375517	10.819	0.086										241.462958644936	9.03958602914135					2.8289636388817607			2		1.0
30	"  9492-3702"	" 1-297924"	116.76927177	18.590630627	10.478	-0.274	144.839037013732	12.1120082608488	165.569686255641	12.5644910962984	196.435436403045	15.6174387851124	0.347292101042435	0.453324596070814	0.714983130673746	50.3548730870876	36.8356392512193	66.2981780661629	37.1334741648279			0.16032805679987266	0.2166788840213		3	2.0	1.3
717	"  9492-6104"	" 1-556831"	116.952039189	18.7831449727	10.551	-2.505	144.150130767184	9.19485563769432	156.982633233379	9.99846810158482	181.529906155558	15.2354162530924	0.589985637054739	0.731346790101265	0.874645839137373										1	2.0	
136	"  9492-3703"	" 1-297910"	117.074570933	18.9592212143	10.71	-2.154										140.473379759398	19.7408904921643	156.14121141227	22.1683343287304	160.812346522464	20.9135023561561	0.560484008651683	0.671633622922885	0.780226490795262	2		2.0
1832	" 9492-12702"	" 1-297860"	117.42263	18.8618	11.362	0.218	260.194162972135	23.5845122049679					0.647902380692701			278.828607045013	8.46219319350467	283.679175363973	8.46219319350467			2.2143445220896227	2.40467725507634		4	1.0	1.3
3819	" 10216-6104"	" 1-297854"	117.43276891	18.9185959989	10.908	0.613	168.635448459053	15.9115028191319					0.937767270192767			184.181208841698	8.50250641695517					1.841546342602397			3	1.0	1.0
3436	" 9492-12703"	" 1-298089"	117.83073714	19.59454415	10.363	0.236	115.862972607258	17.7770096870546					0.80759508636955			141.798876977796	8.89861718829917	142.69155779751	8.89861718829917			2.0493680724888237	2.40831675018647		4	1.0	1.3
1497	"  9497-9102"	" 1-229470"	117.290420747	20.1376554735	11.144	0.088	203.74787474157	15.0244225906885	221.080872581328	17.6258187341043			0.548326101650475	0.625892126963432		224.405098560601	9.23223711671326	240.799281192512	9.23223711671326	268.174744503235	9.23223711671326	0.8958964474533131	1.16363823279487	1.62623985753663	3	1.3	2.0
272	"  9497-9101"	" 1-229538"	116.57006	20.75229	8.925	-0.754	37.8115557519001	24.2079423343651					0.220736514876932			65.0789024307332	26.2634746852372	74.3976953577235	26.2634746852372	68.4667114688505	26.2634746852372	1.1009410528838433	1.31398453392251	1.63288189148998	3	1.0	2.0
3749	" 9497-12702"	" 1-298206"	118.226710583	20.6628789275	9.935	-0.411										112.037444721989	8.85326435370975	126.560799905047	8.85326435370975			2.5429485195199115	2.80738215835677		2		1.3
52	"  9497-3704"	" 1-229452"	117.448173756	20.2515457787	10.648	-1.642	159.034795971403	11.1993564798218	173.00963802815	11.7895049220022	194.101566816173	14.458373803295	0.331171417575808	0.419026874233364	0.676427873485613										1	2.0	
2310	"  9497-6102"	" 1-229458"	117.37715992	20.3598060907	11.131	-1.809	190.942064640617	13.4270326619216	203.960296118212	16.4559903105246			0.388538044143954	0.427530925766801											1	1.3	
1753	" 9497-12701"	" 1-229567"	117.667900971	21.2322212035	10.869	0.534	198.986731939019	11.6180390192164	217.880807315881	15.0347450038205			1.06057024058885	1.19556797295647		229.865271510155	7.77836614215446	239.843092137685	7.77836614215446	237.583606073206	10.1072759289525	2.9044194824247533	3.1567410840062	3.28597644410794	4	1.3	2.0
278	"  9497-3703"	" 1-229673"	117.995883207	21.7087816223	10.517	0.565	159.132111154914	12.652104757841	176.62229682335	14.0108511719829	196.174580072453	20.2061680287873	0.394915612919786	0.55471745857766	0.767756987106269										1	2.0	
3752	" 9496-12701"	" 1-229615"	118.910936299	21.4314698686	10.494	-0.228	151.081726010234	10.1642019361367					1.33247314624117			154.245085765681	8.24298356532292	167.775049327185	8.24298356532292			2.778928710781601	3.14115758149088		4	1.0	1.3
2924	"  9496-9101"	" 1-298280"	120.157081193	21.5076630349	11.557	0.836	319.729916161581	14.4442900682327	319.88572187976	18.1245627069622			1.27279400630579	1.43209183669587		340.282880106425	10.1252272746831	340.124928151064	10.1252272746831			3.658946643364754	4.26577143748379		4	1.3	1.3
