galaxy,source,log_gbar,log_gobs,log_res,sigma_log_gobs,R_kpc,env_dense,logMh
NGC1559,PHANGS,-9.863904,-10.022394,-0.341448,0.074864,,field,11.0
NGC1559,PHANGS,-9.892806,-10.026092,-0.324412,0.080736,,field,11.0
NGC1559,PHANGS,-9.921144,-10.011399,-0.28955,0.085283,,field,11.0
NGC1559,PHANGS,-9.948901,-9.993777,-0.252324,0.086527,,field,11.0
NGC1559,PHANGS,-9.976072,-9.975521,-0.215021,0.078675,,field,11.0
NGC1559,PHANGS,-10.002655,-9.947923,-0.168922,0.072867,,field,11.0
NGC1559,PHANGS,-10.028655,-9.926381,-0.129412,0.062376,,field,11.0
NGC1559,PHANGS,-10.05408,-9.903373,-0.088952,0.052847,,field,11.0
NGC1559,PHANGS,-10.078941,-9.910611,-0.079236,0.048154,,field,11.0
NGC1559,PHANGS,-10.10325,-9.896995,-0.049146,0.043484,,field,11.0
NGC1559,PHANGS,-10.127022,-9.888223,-0.024363,0.032524,,field,11.0
NGC1559,PHANGS,-10.15027,-9.866429,0.012997,0.026489,,field,11.0
NGC1559,PHANGS,-10.173011,-9.873961,0.020605,0.022582,,field,11.0
NGC1559,PHANGS,-10.19526,-9.878514,0.030783,0.02,,field,11.0
NGC1559,PHANGS,-10.217031,-9.898153,0.025482,0.021292,,field,11.0
NGC1559,PHANGS,-10.238342,-9.914328,0.02327,0.024536,,field,11.0
NGC1559,PHANGS,-10.259205,-9.930567,0.020633,0.029727,,field,11.0
NGC1559,PHANGS,-10.279637,-9.936177,0.02828,0.030143,,field,11.0
NGC1559,PHANGS,-10.299652,-9.947514,0.029868,0.033,,field,11.0
NGC1559,PHANGS,-10.319263,-9.962423,0.027568,0.035202,,field,11.0
NGC1559,PHANGS,-10.338485,-9.97963,0.022664,0.037385,,field,11.0
NGC1559,PHANGS,-10.35733,-9.95072,0.063586,0.036081,,field,11.0
NGC1672,PHANGS,-9.346742,-8.859936,0.419181,0.129503,,field,11.0
NGC1672,PHANGS,-9.284291,-9.316865,-0.090472,0.076861,,field,11.0
NGC1672,PHANGS,-9.263437,-9.70604,-0.497458,0.097473,,field,11.0
NGC1672,PHANGS,-9.398574,-9.663654,-0.341481,0.122824,,field,11.0
NGC1672,PHANGS,-9.655221,-9.677278,-0.151217,0.110638,,field,11.0
NGC1672,PHANGS,-9.695428,-9.734375,-0.177741,0.084354,,field,11.0
NGC1672,PHANGS,-9.734486,-9.816374,-0.230383,0.09005,,field,11.0
NGC1672,PHANGS,-9.772374,-9.827683,-0.213528,0.096631,,field,11.0
NGC1672,PHANGS,-9.8091,-9.857445,-0.216281,0.125898,,field,11.0
NGC1792,PHANGS,-9.533829,-9.260222,0.171313,0.056521,,field,11.0
NGC1792,PHANGS,-9.43504,-9.368135,-0.016051,0.031053,,field,11.0
NGC1792,PHANGS,-9.374321,-9.456438,-0.154332,0.021724,,field,11.0
NGC1792,PHANGS,-9.338678,-9.55826,-0.285899,0.024881,,field,11.0
NGC1792,PHANGS,-9.320705,-9.604593,-0.347345,0.041564,,field,11.0
NGC1792,PHANGS,-9.315597,-9.628292,-0.375354,0.040827,,field,11.0
NGC1792,PHANGS,-9.319994,-9.647415,-0.390767,0.032674,,field,11.0
NGC1792,PHANGS,-9.331445,-9.718353,-0.452064,0.021526,,field,11.0
NGC1792,PHANGS,-9.348121,-9.752505,-0.472233,0.035016,,field,11.0
NGC1792,PHANGS,-9.368638,-9.757486,-0.460103,0.045639,,field,11.0
NGC1792,PHANGS,-9.391941,-9.723263,-0.406563,0.046052,,field,11.0
NGC1792,PHANGS,-9.417227,-9.698725,-0.361212,0.052825,,field,11.0
NGC1792,PHANGS,-9.443881,-9.643197,-0.283909,0.058604,,field,11.0
NGC1792,PHANGS,-9.471432,-9.599915,-0.218295,0.054963,,field,11.0
NGC1792,PHANGS,-9.499521,-9.574462,-0.170259,0.04191,,field,11.0
NGC1792,PHANGS,-9.527873,-9.583178,-0.156369,0.035975,,field,11.0
NGC1792,PHANGS,-9.55628,-9.585773,-0.1365,0.028303,,field,11.0
NGC1792,PHANGS,-9.584584,-9.584826,-0.113359,0.027432,,field,11.0
NGC1792,PHANGS,-9.612667,-9.596247,-0.102939,0.020251,,field,11.0
NGC1792,PHANGS,-9.640441,-9.617537,-0.102806,0.021021,,field,11.0
NGC1792,PHANGS,-9.667841,-9.620729,-0.085034,0.02,,field,11.0
NGC1792,PHANGS,-9.69482,-9.654979,-0.098805,0.02,,field,11.0
NGC1792,PHANGS,-9.721346,-9.664062,-0.08791,0.02,,field,11.0
NGC1792,PHANGS,-9.747398,-9.677435,-0.081811,0.02,,field,11.0
NGC1792,PHANGS,-9.772962,-9.693322,-0.078732,0.02,,field,11.0
NGC1792,PHANGS,-9.798033,-9.723911,-0.090857,0.02,,field,11.0
NGC1792,PHANGS,-9.822608,-9.74155,-0.090523,0.02,,field,11.0
NGC1792,PHANGS,-9.84669,-9.754683,-0.086166,0.02,,field,11.0
NGC1792,PHANGS,-9.870285,-9.783387,-0.097849,0.02,,field,11.0
NGC1792,PHANGS,-9.893399,-9.804817,-0.102713,0.02,,field,11.0
NGC1792,PHANGS,-9.916041,-9.828183,-0.109954,0.02,,field,11.0
NGC1792,PHANGS,-9.938223,-9.836468,-0.102539,0.02,,field,11.0
NGC1792,PHANGS,-9.959954,-9.859943,-0.110725,0.02,,field,11.0
NGC1792,PHANGS,-9.981246,-9.862918,-0.098807,0.02,,field,11.0
NGC1792,PHANGS,-10.002112,-9.850983,-0.07236,0.02,,field,11.0
NGC1792,PHANGS,-10.022562,-9.841329,-0.04856,0.02,,field,11.0
NGC1792,PHANGS,-10.042609,-9.828379,-0.021818,0.02,,field,11.0
NGC1792,PHANGS,-10.062265,-9.828258,-0.008244,0.02,,field,11.0
NGC1792,PHANGS,-10.081541,-9.842667,-0.009524,0.02,,field,11.0
NGC1792,PHANGS,-10.10045,-9.846992,-0.001036,0.02,,field,11.0
NGC1792,PHANGS,-10.119001,-9.841423,0.017045,0.02,,field,11.0
NGC1792,PHANGS,-10.137207,-9.842828,0.027862,0.02,,field,11.0
NGC1792,PHANGS,-10.155078,-9.835319,0.047315,0.02,,field,11.0
NGC1792,PHANGS,-10.172623,-9.837127,0.057181,0.02,,field,11.0
NGC1792,PHANGS,-10.189854,-9.852932,0.052793,0.02,,field,11.0
NGC1792,PHANGS,-10.20678,-9.86812,0.048773,0.02,,field,11.0
NGC1809,PHANGS,-10.175646,-9.892397,0.003918,0.118921,,field,11.0
NGC2090,PHANGS,-8.890612,-9.135587,-0.261731,0.047857,,field,11.0
NGC2090,PHANGS,-8.855188,-9.154441,-0.313837,0.030041,,field,11.0
NGC2090,PHANGS,-8.861169,-9.245204,-0.398972,0.02,,field,11.0
NGC2090,PHANGS,-8.890553,-9.285003,-0.411203,0.02,,field,11.0
NGC2090,PHANGS,-8.933031,-9.271356,-0.357976,0.02,,field,11.0
NGC2090,PHANGS,-8.982474,-9.254362,-0.295341,0.02,,field,11.0
NGC2090,PHANGS,-9.0352,-9.27345,-0.266293,0.02,,field,11.0
NGC2090,PHANGS,-9.088998,-9.318609,-0.262933,0.02,,field,11.0
NGC2090,PHANGS,-9.142553,-9.363908,-0.260556,0.02,,field,11.0
NGC2090,PHANGS,-9.195099,-9.409329,-0.259823,0.02,,field,11.0
NGC2090,PHANGS,-9.246204,-9.438187,-0.244399,0.02,,field,11.0
NGC2090,PHANGS,-9.295646,-9.448004,-0.211956,0.02,,field,11.0
NGC2090,PHANGS,-9.343329,-9.449939,-0.17368,0.02,,field,11.0
NGC2090,PHANGS,-9.389234,-9.461071,-0.146609,0.02,,field,11.0
NGC2090,PHANGS,-9.433392,-9.484141,-0.133402,0.02,,field,11.0
NGC2090,PHANGS,-9.475858,-9.502654,-0.117463,0.02,,field,11.0
NGC2090,PHANGS,-9.516706,-9.52414,-0.106212,0.02,,field,11.0
NGC2090,PHANGS,-9.556013,-9.541252,-0.092189,0.02,,field,11.0
NGC2090,PHANGS,-9.593862,-9.55711,-0.078407,0.02,,field,11.0
NGC2090,PHANGS,-9.630331,-9.576202,-0.069249,0.02,,field,11.0
NGC2090,PHANGS,-9.665501,-9.60403,-0.070119,0.02,,field,11.0
NGC2090,PHANGS,-9.699444,-9.618569,-0.058901,0.02,,field,11.0
NGC2090,PHANGS,-9.732233,-9.633444,-0.049137,0.02,,field,11.0
NGC2283,PHANGS,-9.527716,-9.929367,-0.502682,0.094443,,field,11.0
NGC2283,PHANGS,-9.433142,-9.687681,-0.337146,0.062976,,field,11.0
NGC2283,PHANGS,-9.416752,-9.549332,-0.212209,0.058134,,field,11.0
NGC2283,PHANGS,-9.440362,-9.43896,-0.082537,0.049166,,field,11.0
NGC2283,PHANGS,-9.484893,-9.438594,-0.046129,0.043183,,field,11.0
NGC2283,PHANGS,-9.539891,-9.482707,-0.046371,0.044563,,field,11.0
NGC2283,PHANGS,-9.599499,-9.53247,-0.049381,0.049615,,field,11.0
NGC2283,PHANGS,-9.660428,-9.551683,-0.021642,0.045448,,field,11.0
NGC2283,PHANGS,-9.720855,-9.585439,-0.009655,0.033758,,field,11.0
NGC2283,PHANGS,-9.779793,-9.641131,-0.021497,0.021184,,field,11.0
NGC2283,PHANGS,-9.83674,-9.791846,-0.130541,0.029287,,field,11.0
NGC2283,PHANGS,-9.891471,-9.831825,-0.131099,0.034625,,field,11.0
NGC2283,PHANGS,-9.943924,-9.88687,-0.148921,0.049176,,field,11.0
NGC2283,PHANGS,-9.994129,-9.860931,-0.087851,0.050584,,field,11.0
NGC2283,PHANGS,-10.042162,-9.902491,-0.096237,0.044566,,field,11.0
NGC2283,PHANGS,-10.088128,-9.961938,-0.124325,0.046035,,field,11.0
NGC2283,PHANGS,-10.132144,-9.941068,-0.073771,0.049554,,field,11.0
NGC2283,PHANGS,-10.174326,-9.932926,-0.037487,0.047841,,field,11.0
NGC2283,PHANGS,-10.21479,-9.948216,-0.026053,0.04908,,field,11.0
NGC2283,PHANGS,-10.253647,-9.934962,0.012621,0.058401,,field,11.0
NGC2283,PHANGS,-10.291001,-9.935019,0.036783,0.051079,,field,11.0
NGC2775,PHANGS,-8.572249,-8.963334,-0.39496,0.02,,field,11.0
NGC2775,PHANGS,-8.599334,-8.988739,-0.393887,0.02,,field,11.0
NGC2775,PHANGS,-8.6266,-9.008899,-0.387467,0.02,,field,11.0
NGC2775,PHANGS,-8.653875,-9.024116,-0.376174,0.02,,field,11.0
NGC2775,PHANGS,-8.681028,-9.036839,-0.362589,0.02,,field,11.0
NGC2775,PHANGS,-8.707961,-9.049128,-0.348873,0.02,,field,11.0
NGC2775,PHANGS,-8.734599,-9.059969,-0.334087,0.02,,field,11.0
NGC2775,PHANGS,-8.760887,-9.072988,-0.321912,0.02,,field,11.0
NGC2775,PHANGS,-8.786784,-9.088875,-0.313075,0.02,,field,11.0
NGC2775,PHANGS,-8.812264,-9.104728,-0.304702,0.02,,field,11.0
NGC2775,PHANGS,-8.837305,-9.118291,-0.294556,0.02,,field,11.0
NGC2775,PHANGS,-8.861898,-9.133871,-0.286952,0.02,,field,11.0
NGC2775,PHANGS,-8.886035,-9.15119,-0.281618,0.02,,field,11.0
NGC2775,PHANGS,-8.909716,-9.164533,-0.272836,0.02,,field,11.0
NGC2775,PHANGS,-8.93294,-9.183145,-0.269849,0.02,,field,11.0
NGC2775,PHANGS,-8.955714,-9.197756,-0.263379,0.02,,field,11.0
NGC2775,PHANGS,-8.978042,-9.207803,-0.252854,0.02,,field,11.0
NGC2775,PHANGS,-8.999933,-9.21451,-0.239488,0.02,,field,11.0
NGC2835,PHANGS,-9.020233,-9.326178,-0.332628,0.08677,,field,11.0
NGC2835,PHANGS,-8.959906,-9.473227,-0.53498,0.079008,,field,11.0
NGC2835,PHANGS,-8.977192,-9.494086,-0.539919,0.0728,,field,11.0
NGC2835,PHANGS,-9.029707,-9.502502,-0.500333,0.060679,,field,11.0
NGC2835,PHANGS,-9.097507,-9.544696,-0.481403,0.071629,,field,11.0
NGC2835,PHANGS,-9.170744,-9.548627,-0.420435,0.068831,,field,11.0
NGC2835,PHANGS,-9.244544,-9.571583,-0.379224,0.062411,,field,11.0
NGC2835,PHANGS,-9.316553,-9.630557,-0.376812,0.061958,,field,11.0
NGC2835,PHANGS,-9.385697,-9.681552,-0.370016,0.063485,,field,11.0
NGC2835,PHANGS,-9.451564,-9.729705,-0.364172,0.065327,,field,11.0
NGC2835,PHANGS,-9.51408,-9.734938,-0.319103,0.073915,,field,11.0
NGC2835,PHANGS,-9.573336,-9.733211,-0.270542,0.07313,,field,11.0
NGC2835,PHANGS,-9.629506,-9.731901,-0.225584,0.068818,,field,11.0
NGC2835,PHANGS,-9.682792,-9.71037,-0.163306,0.068696,,field,11.0
NGC2835,PHANGS,-9.733405,-9.692397,-0.107213,0.07174,,field,11.0
NGC2835,PHANGS,-9.781551,-9.693138,-0.072207,0.073701,,field,11.0
NGC2835,PHANGS,-9.827421,-9.693333,-0.038801,0.074554,,field,11.0
NGC2997,PHANGS,-9.962459,-9.742318,0.008656,0.119613,,field,11.0
NGC3137,PHANGS,-9.834394,-9.932989,-0.273388,0.067514,,field,11.0
NGC3137,PHANGS,-9.765287,-9.936743,-0.327832,0.033145,,field,11.0
NGC3137,PHANGS,-9.737474,-9.882203,-0.293979,0.031781,,field,11.0
NGC3137,PHANGS,-9.735553,-9.859399,-0.272609,0.02,,field,11.0
NGC3137,PHANGS,-9.75038,-9.82827,-0.230427,0.025652,,field,11.0
NGC3137,PHANGS,-9.776059,-9.820144,-0.203266,0.021895,,field,11.0
NGC3137,PHANGS,-9.808665,-9.817288,-0.176442,0.02,,field,11.0
NGC3137,PHANGS,-9.845546,-9.827375,-0.159687,0.02,,field,11.0
NGC3137,PHANGS,-9.884902,-9.840234,-0.144207,0.02,,field,11.0
NGC3137,PHANGS,-9.925515,-9.872114,-0.147168,0.02,,field,11.0
NGC3137,PHANGS,-9.966559,-9.878948,-0.125101,0.025886,,field,11.0
NGC3137,PHANGS,-10.007481,-9.883274,-0.10093,0.021491,,field,11.0
NGC3137,PHANGS,-10.047911,-9.887511,-0.077314,0.020226,,field,11.0
NGC3137,PHANGS,-10.087612,-9.890914,-0.053652,0.02,,field,11.0
NGC3137,PHANGS,-10.126432,-9.895116,-0.031652,0.02,,field,11.0
NGC3137,PHANGS,-10.164282,-9.909877,-0.021112,0.02,,field,11.0
NGC3137,PHANGS,-10.201117,-9.921929,-0.008768,0.02,,field,11.0
NGC3137,PHANGS,-10.236918,-9.90478,0.031888,0.02,,field,11.0
NGC3137,PHANGS,-10.271688,-9.893417,0.06589,0.02,,field,11.0
NGC3137,PHANGS,-10.305443,-9.903589,0.077523,0.02,,field,11.0
NGC3137,PHANGS,-10.338208,-9.901403,0.100715,0.02,,field,11.0
NGC3137,PHANGS,-10.370014,-9.919386,0.102978,0.02,,field,11.0
NGC3137,PHANGS,-10.400893,-9.955169,0.086717,0.020906,,field,11.0
NGC3137,PHANGS,-10.430881,-9.988499,0.072224,0.027035,,field,11.0
NGC3137,PHANGS,-10.460015,-10.003834,0.075076,0.023408,,field,11.0
NGC3137,PHANGS,-10.48833,-10.026349,0.070134,0.028323,,field,11.0
NGC3137,PHANGS,-10.515862,-10.036213,0.077261,0.025401,,field,11.0
NGC3137,PHANGS,-10.542645,-10.045916,0.083999,0.02,,field,11.0
NGC3137,PHANGS,-10.568712,-10.036127,0.109709,0.02,,field,11.0
NGC3137,PHANGS,-10.594094,-10.029998,0.131265,0.021667,,field,11.0
NGC3137,PHANGS,-10.618822,-10.098493,0.077729,0.028675,,field,11.0
NGC3511,PHANGS,-9.625524,-9.209364,0.293883,0.075758,,field,11.0
NGC3511,PHANGS,-9.474972,-9.273673,0.110803,0.041184,,field,11.0
NGC3511,PHANGS,-9.395027,-9.31485,0.004398,0.028964,,field,11.0
NGC3511,PHANGS,-9.355562,-9.336503,-0.050014,0.02,,field,11.0
NGC3511,PHANGS,-9.342093,-9.370081,-0.094857,0.025716,,field,11.0
NGC3511,PHANGS,-9.346061,-9.454207,-0.175659,0.02771,,field,11.0
NGC3511,PHANGS,-9.361878,-9.537198,-0.245442,0.023822,,field,11.0
NGC3511,PHANGS,-9.385724,-9.63296,-0.321401,0.025031,,field,11.0
NGC3511,PHANGS,-9.414929,-9.672669,-0.337041,0.023564,,field,11.0
NGC3511,PHANGS,-9.447616,-9.711603,-0.349277,0.02,,field,11.0
NGC3511,PHANGS,-9.482454,-9.748883,-0.35838,0.02,,field,11.0
NGC3511,PHANGS,-9.518506,-9.750534,-0.331172,0.02,,field,11.0
NGC3511,PHANGS,-9.555108,-9.738753,-0.290403,0.02,,field,11.0
NGC3511,PHANGS,-9.591795,-9.747949,-0.270857,0.02,,field,11.0
NGC3511,PHANGS,-9.628241,-9.769689,-0.264347,0.02,,field,11.0
NGC3511,PHANGS,-9.664223,-9.781424,-0.248487,0.02,,field,11.0
NGC3511,PHANGS,-9.699591,-9.777956,-0.218177,0.020855,,field,11.0
NGC3511,PHANGS,-9.734245,-9.797809,-0.211997,0.02,,field,11.0
NGC3511,PHANGS,-9.768124,-9.815375,-0.204364,0.02,,field,11.0
NGC3511,PHANGS,-9.801193,-9.819358,-0.183986,0.023969,,field,11.0
NGC3511,PHANGS,-9.833438,-9.844691,-0.185785,0.023806,,field,11.0
NGC3511,PHANGS,-9.864857,-9.857317,-0.175685,0.022896,,field,11.0
NGC3511,PHANGS,-9.895458,-9.866166,-0.162591,0.020075,,field,11.0
NGC3511,PHANGS,-9.925257,-9.871601,-0.146837,0.02,,field,11.0
NGC3511,PHANGS,-9.954274,-9.893139,-0.147908,0.02,,field,11.0
NGC3511,PHANGS,-9.98253,-9.89331,-0.128303,0.02,,field,11.0
NGC3511,PHANGS,-10.010051,-9.889915,-0.105791,0.02,,field,11.0
NGC3511,PHANGS,-10.036862,-9.885357,-0.082743,0.02,,field,11.0
NGC3511,PHANGS,-10.062988,-9.881592,-0.061084,0.02,,field,11.0
NGC3511,PHANGS,-10.088455,-9.867899,-0.030064,0.02,,field,11.0
NGC3511,PHANGS,-10.113289,-9.861679,-0.007058,0.02,,field,11.0
NGC3511,PHANGS,-10.137514,-9.864245,0.00665,0.02,,field,11.0
NGC3511,PHANGS,-10.161154,-9.864663,0.022019,0.02,,field,11.0
NGC3511,PHANGS,-10.184232,-9.878776,0.02323,0.02,,field,11.0
NGC3511,PHANGS,-10.206771,-9.895171,0.021717,0.02,,field,11.0
NGC3511,PHANGS,-10.228792,-9.887245,0.044105,0.02,,field,11.0
NGC3626,PHANGS,-7.640798,-8.577186,-0.936388,0.115824,,field,11.0
NGC3626,PHANGS,-7.732709,-8.613283,-0.880576,0.103628,,field,11.0
NGC3626,PHANGS,-7.840491,-8.661816,-0.821332,0.074793,,field,11.0
NGC3626,PHANGS,-7.948035,-8.71489,-0.766882,0.065499,,field,11.0
NGC3626,PHANGS,-8.049904,-8.762567,-0.712741,0.062701,,field,11.0
NGC3626,PHANGS,-8.144629,-8.819295,-0.674857,0.068511,,field,11.0
NGC3626,PHANGS,-8.232214,-8.87763,-0.645817,0.074013,,field,11.0
NGC3626,PHANGS,-8.313178,-8.906939,-0.594509,0.070207,,field,11.0
NGC3626,PHANGS,-8.388182,-8.933765,-0.54685,0.065804,,field,11.0
NGC3626,PHANGS,-8.457879,-8.973934,-0.518044,0.07157,,field,11.0
NGC3627,PHANGS,-9.806607,-8.672172,0.967167,0.124767,,field,11.0
NGC3627,PHANGS,-9.637234,-9.082291,0.429976,0.025788,,field,11.0
NGC3627,PHANGS,-9.533081,-9.24844,0.182502,0.052268,,field,11.0
NGC3627,PHANGS,-9.466066,-9.296086,0.081198,0.054069,,field,11.0
NGC3627,PHANGS,-9.423564,-9.307289,0.035416,0.051493,,field,11.0
NGC3627,PHANGS,-9.398494,-9.337261,-0.015152,0.058535,,field,11.0
NGC3627,PHANGS,-9.386315,-9.330063,-0.018015,0.035718,,field,11.0
NGC3627,PHANGS,-9.383861,-9.34182,-0.031803,0.027202,,field,11.0
NGC3627,PHANGS,-9.38881,-9.287135,0.026977,0.024439,,field,11.0
NGC3627,PHANGS,-9.39941,-9.314459,0.008404,0.02582,,field,11.0
NGC3627,PHANGS,-9.414313,-9.384443,-0.049321,0.035922,,field,11.0
NGC3627,PHANGS,-9.432473,-9.351565,-0.001576,0.024653,,field,11.0
NGC3627,PHANGS,-9.453073,-9.340847,0.025912,0.030651,,field,11.0
NGC3627,PHANGS,-9.475475,-9.372013,0.012868,0.02,,field,11.0
NGC3627,PHANGS,-9.499177,-9.369081,0.034847,0.02,,field,11.0
NGC3627,PHANGS,-9.523786,-9.378184,0.045378,0.02,,field,11.0
NGC3627,PHANGS,-9.548993,-9.417293,0.026236,0.02,,field,11.0
NGC3627,PHANGS,-9.574559,-9.42328,0.040348,0.02,,field,11.0
NGC3627,PHANGS,-9.600294,-9.412647,0.071061,0.02,,field,11.0
NGC3627,PHANGS,-9.626052,-9.41978,0.083874,0.02,,field,11.0
NGC3627,PHANGS,-9.651718,-9.423539,0.099841,0.02,,field,11.0
NGC3627,PHANGS,-9.677205,-9.414422,0.1284,0.02,,field,11.0
NGC3627,PHANGS,-9.702445,-9.404093,0.15784,0.022346,,field,11.0
NGC3627,PHANGS,-9.727387,-9.408776,0.171905,0.02,,field,11.0
NGC3627,PHANGS,-9.751995,-9.42876,0.170285,0.02,,field,11.0
NGC3627,PHANGS,-9.776239,-9.42247,0.194541,0.02,,field,11.0
NGC3627,PHANGS,-9.800101,-9.456876,0.177696,0.02,,field,11.0
NGC3627,PHANGS,-9.823567,-9.496556,0.155169,0.02,,field,11.0
NGC3627,PHANGS,-9.846631,-9.505596,0.162878,0.02,,field,11.0
NGC3627,PHANGS,-9.869287,-9.537277,0.147544,0.02,,field,11.0
NGC3627,PHANGS,-9.891537,-9.557693,0.14308,0.02,,field,11.0
NGC3627,PHANGS,-9.913381,-9.58722,0.12912,0.02,,field,11.0
NGC3627,PHANGS,-9.934823,-9.598687,0.132842,0.02,,field,11.0
NGC3627,PHANGS,-9.95587,-9.605263,0.141089,0.02,,field,11.0
NGC3627,PHANGS,-9.976527,-9.622288,0.138529,0.024863,,field,11.0
NGC3627,PHANGS,-9.996801,-9.631495,0.143442,0.029105,,field,11.0
NGC3627,PHANGS,-10.016702,-9.659707,0.129016,0.030761,,field,11.0
NGC3627,PHANGS,-10.036236,-9.685901,0.116284,0.031934,,field,11.0
NGC3627,PHANGS,-10.055414,-9.707746,0.107588,0.031374,,field,11.0
NGC3627,PHANGS,-10.074243,-9.70908,0.1191,0.031367,,field,11.0
NGC3627,PHANGS,-10.092733,-9.723015,0.117718,0.035275,,field,11.0
NGC3627,PHANGS,-10.110892,-9.749281,0.103725,0.035171,,field,11.0
NGC3627,PHANGS,-10.128729,-9.766292,0.098713,0.038521,,field,11.0
NGC3627,PHANGS,-10.146254,-9.799235,0.077508,0.040112,,field,11.0
NGC3627,PHANGS,-10.163474,-9.808031,0.080196,0.040414,,field,11.0
NGC3627,PHANGS,-10.180399,-9.798077,0.101389,0.036278,,field,11.0
NGC3627,PHANGS,-10.197036,-9.806252,0.104217,0.037912,,field,11.0
NGC3627,PHANGS,-10.213393,-9.831574,0.089671,0.039364,,field,11.0
NGC3627,PHANGS,-10.229479,-9.850193,0.081606,0.037933,,field,11.0
NGC3627,PHANGS,-10.2453,-9.856409,0.085733,0.04352,,field,11.0
NGC3627,PHANGS,-10.260865,-9.886673,0.065606,0.046195,,field,11.0
NGC3627,PHANGS,-10.276179,-9.902312,0.059906,0.047517,,field,11.0
NGC4207,PHANGS,-9.400479,-9.954549,-0.630805,0.074417,,dense,14.9
NGC4207,PHANGS,-9.439082,-9.976953,-0.621573,0.032456,,dense,14.9
NGC4207,PHANGS,-9.508532,-9.934611,-0.523203,0.053289,,dense,14.9
NGC4207,PHANGS,-9.589134,-9.964635,-0.489617,0.046889,,dense,14.9
NGC4207,PHANGS,-9.671924,-9.934303,-0.395498,0.033694,,dense,14.9
NGC4207,PHANGS,-9.752884,-9.89119,-0.291484,0.033785,,dense,14.9
NGC4207,PHANGS,-9.830321,-9.827824,-0.171182,0.050467,,dense,14.9
NGC4207,PHANGS,-9.903641,-9.813604,-0.104194,0.035505,,dense,14.9
NGC4207,PHANGS,-9.97277,-9.829363,-0.07117,0.035777,,dense,14.9
NGC4207,PHANGS,-10.03787,-9.834676,-0.031368,0.039372,,dense,14.9
NGC4207,PHANGS,-10.099203,-9.841034,0.004079,0.043181,,dense,14.9
NGC4207,PHANGS,-10.157062,-9.89294,-0.008984,0.042615,,dense,14.9
NGC4207,PHANGS,-10.211739,-9.908655,0.011502,0.034719,,dense,14.9
NGC4207,PHANGS,-10.263509,-9.929147,0.024851,0.042238,,dense,14.9
NGC4254,PHANGS,-10.172298,-9.214394,0.679698,0.114652,,dense,14.9
NGC4254,PHANGS,-9.992586,-9.324755,0.447253,0.043574,,dense,14.9
NGC4254,PHANGS,-9.874428,-9.306358,0.382157,0.047284,,dense,14.9
NGC4254,PHANGS,-9.790429,-9.320533,0.306935,0.035109,,dense,14.9
NGC4254,PHANGS,-9.728708,-9.349445,0.232225,0.025111,,dense,14.9
NGC4254,PHANGS,-9.682915,-9.382057,0.1651,0.024094,,dense,14.9
NGC4254,PHANGS,-9.649173,-9.421373,0.100057,0.027924,,dense,14.9
NGC4254,PHANGS,-9.624886,-9.471287,0.031467,0.023414,,dense,14.9
NGC4254,PHANGS,-9.608192,-9.472922,0.016917,0.027188,,dense,14.9
NGC4254,PHANGS,-9.59769,-9.460053,0.021629,0.030067,,dense,14.9
NGC4254,PHANGS,-9.592286,-9.444827,0.032649,0.031176,,dense,14.9
NGC4254,PHANGS,-9.591105,-9.437397,0.039158,0.025123,,dense,14.9
NGC4254,PHANGS,-9.593432,-9.44301,0.035357,0.022357,,dense,14.9
NGC4254,PHANGS,-9.598676,-9.436406,0.046043,0.022076,,dense,14.9
NGC4254,PHANGS,-9.606346,-9.442066,0.046342,0.022304,,dense,14.9
NGC4254,PHANGS,-9.61603,-9.450107,0.045804,0.020726,,dense,14.9
NGC4254,PHANGS,-9.627382,-9.454493,0.050187,0.02,,dense,14.9
NGC4254,PHANGS,-9.640108,-9.468387,0.046088,0.020456,,dense,14.9
NGC4254,PHANGS,-9.653961,-9.482646,0.04245,0.022303,,dense,14.9
NGC4254,PHANGS,-9.668732,-9.510308,0.026066,0.023207,,dense,14.9
NGC4254,PHANGS,-9.684244,-9.548416,-0.000251,0.022058,,dense,14.9
NGC4254,PHANGS,-9.700346,-9.566218,-0.00587,0.022267,,dense,14.9
NGC4254,PHANGS,-9.71691,-9.583691,-0.010869,0.021679,,dense,14.9
NGC4254,PHANGS,-9.733831,-9.612098,-0.026596,0.02,,dense,14.9
NGC4254,PHANGS,-9.751015,-9.647096,-0.04878,0.02,,dense,14.9
NGC4254,PHANGS,-9.768386,-9.671681,-0.060476,0.020829,,dense,14.9
NGC4254,PHANGS,-9.785878,-9.68786,-0.063741,0.024236,,dense,14.9
NGC4254,PHANGS,-9.803437,-9.696924,-0.059907,0.02168,,dense,14.9
NGC4254,PHANGS,-9.821015,-9.716539,-0.066674,0.02,,dense,14.9
NGC4254,PHANGS,-9.838574,-9.745949,-0.083313,0.02,,dense,14.9
NGC4254,PHANGS,-9.856081,-9.78777,-0.112466,0.02,,dense,14.9
NGC4254,PHANGS,-9.873508,-9.812286,-0.124432,0.02,,dense,14.9
NGC4254,PHANGS,-9.890832,-9.830052,-0.129782,0.027233,,dense,14.9
NGC4254,PHANGS,-9.908035,-9.826536,-0.113997,0.028322,,dense,14.9
NGC4254,PHANGS,-9.9251,-9.817796,-0.093143,0.024894,,dense,14.9
