PlateIFU	MaNGAId	RAJ2000	DEJ2000	NSAz	NSAzdist	NSAsth50	NSAeth50r	NSAsMass	NSAeMass	NSAsn	z	zmin	zmax	MnGtarg1
"8483-12701 "	"1-92487"	244.18813	48.60032	0.046301	0.046839	6.64754	8.99822	3.12140006E9	4.9446001E9	2.16842	0.046301	0.022464	0.029306	2336
"8483-12703 "	"1-542318"	245.248314	49.001777	0.058214	0.058764	5.93232	6.65138	3.6360999E10	3.06849997E10	2.41192	0.058214	0.02696	0.038136	2080
"8482-3704  "	"1-93612"	245.412402	49.448843	0.032395	0.032951	5.23055	6.05713	4.5226E10	3.7902E10	2.35128	0.032395	0.028804	0.044188	1040
"8482-12703 "	"1-93640"	245.503111	49.52079	0.049627	0.050184	9.92901	10.2672	6.7712999E10	3.5891999E10	2.91921	0.049627	0.029414	0.046325	4160
"8482-3703  "	"1-542327"	245.524647	50.016847	0.056586	0.057148	4.25671	5.27346	1.0193E11	7.1048004E10	6.0	0.056586	0.034694	0.062854	1040
"8482-6102  "	"1-92832"	244.030129	49.292916	0.057828	0.058373	4.91143	5.43201	9.4709998E10	7.3106997E10	6.0	0.057828	0.033802	0.060415	1040
"8482-12702 "	"1-542351"	244.460236	49.746729	0.056681	0.057233	9.11225	9.15914	8.6888997E10	7.0599999E10	6.0	0.056681	0.033416	0.059315	1040
"8482-6104  "	"1-542370"	244.554023	49.868424	0.05599	0.056544	4.33042	3.28051	4.0725E10	3.05579991E10	6.0	0.05599	0.026716	0.037425	2080
"8482-12701 "	"1-542375"	244.298422	49.964398	0.057413	0.057967	9.80501	9.85424	1.66620004E11	1.20840004E11	4.77002	0.057413	0.054935	0.09858	1024
"8967-9102  "	"7-12909539"	244.30216	50.203685					-9999.0	-9999.0					0
"8482-3702  "	"1-542358"	245.089657	49.943491	0.040336	0.040894	4.82783	4.79564	4.4587999E10	3.7371998E10	3.19324	0.040336	0.028847	0.044337	1040
"9011-3704  "	"3-157354714"	245.5909	50.895825					-9999.0	-9999.0					0
"8482-12705 "	"1-542392"	244.216717	50.282196	0.041681	0.042237	8.08041	9.91561	5.5183999E10	4.1549001E10	3.02475	0.041681	0.029165	0.045452	1040
"8482-1901  "	"1-594386"	244.348136	50.635927	0.041542	0.042103	6.83519	6.6298	9.2094996E10	6.9487002E10	6.0	0.041542	0.033486	0.059518	1040
"9011-6101  "	"7-12853711"	243.9743	50.62292					-9999.0	-9999.0					0
"8920-12705 "	"3-157004698"	244.12782	50.618641					-9999.0	-9999.0					0
"8966-12701 "	"3-156746440"	243.24994	50.331245					-9999.0	-9999.0					0
"8482-12704 "	"1-92866"	243.581821	50.465611	0.060258	0.060812	9.92901	9.67124	1.53179996E11	1.1089E11	6.0	0.060258	0.046687	0.086922	1040
"8966-3701  "	"3-156746497"	243.06489	50.448948					-9999.0	-9999.0					0
"8966-9102  "	"7-12825762"	244.00298	50.79934					-9999.0	-9999.0					0
"8967-12705 "	"3-157179649"	245.01567	50.808284					-9999.0	-9999.0					0
"9011-9102  "	"3-157354812"	245.65523	51.2096					-9999.0	-9999.0					0
"8966-6101  "	"3-157354837"	245.43785	51.454211					-9999.0	-9999.0					0
"8966-6102  "	"3-156746538"	242.86895	50.601025					-9999.0	-9999.0					0
"8966-3704  "	"3-156831690"	243.3437	50.962505					-9999.0	-9999.0					0
"8920-12702 "	"3-156917814"	243.67362	51.035149					-9999.0	-9999.0					0
"8966-1902  "	"3-157004967"	243.55639	51.341002					-9999.0	-9999.0					0
"8966-3702  "	"3-156831812"	242.93686	51.210846					-9999.0	-9999.0					0
"9011-12702 "	"3-156831835"	243.08146	51.290735					-9999.0	-9999.0					0
"8967-1902  "	"3-156831810"	242.86471	51.225275					-9999.0	-9999.0					0
"8920-3701  "	"3-156831901"	242.79784	51.301759					-9999.0	-9999.0					0
"9011-12701 "	"3-156831865"	242.8346	51.413142					-9999.0	-9999.0					0
"9011-12705 "	"3-156917904"	243.16083	51.330116					-9999.0	-9999.0					0
"8966-9101  "	"3-156917931"	243.31551	51.401734					-9999.0	-9999.0					0
"9011-9101  "	"3-157004994"	243.52172	51.705083					-9999.0	-9999.0					0
"8967-12701 "	"3-157092332"	244.17776	51.58169					-9999.0	-9999.0					0
"9011-12704 "	"3-157092322"	244.17735	51.611628					-9999.0	-9999.0					0
"8967-6101  "	"3-157179955"	244.41013	51.619151					-9999.0	-9999.0					0
"8967-3704  "	"3-157179911"	244.52024	51.66004					-9999.0	-9999.0					0
"8966-3703  "	"3-157092398"	244.01378	51.524876					-9999.0	-9999.0					0
"8967-12702 "	"3-157092400"	244.03225	51.680596					-9999.0	-9999.0					0
"9011-12703 "	"3-157267750"	244.49165	51.906677					-9999.0	-9999.0					0
"8966-12704 "	"3-157267791"	244.80733	52.042263					-9999.0	-9999.0					0
"8967-9101  "	"3-157355156"	244.94889	52.265411					-9999.0	-9999.0					0
"8966-12705 "	"7-12809034"	243.86672	51.803245					-9999.0	-9999.0					0
"8967-6102  "	"3-157092530"	243.74651	52.030485					-9999.0	-9999.0					0
"8920-6101  "	"3-157355218"	244.9458	52.517314					-9999.0	-9999.0					0
"9011-3703  "	"3-157267931"	244.41461	52.36566					-9999.0	-9999.0					0
"8920-3704  "	"7-13309007"	245.4756	52.341533					-9999.0	-9999.0					0
"8920-3703  "	"3-157442321"	245.05416	52.720408					-9999.0	-9999.0					0
"8920-6102  "	"3-156746868"	242.42831	51.639786					-9999.0	-9999.0					0
"8966-12702 "	"3-156918023"	242.91558	51.687664					-9999.0	-9999.0					0
"8920-1902  "	"3-156918008"	242.88778	51.73973					-9999.0	-9999.0					0
"8967-3701  "	"3-156918049"	243.08708	51.980852					-9999.0	-9999.0					0
"8966-1901  "	"3-156918104"	242.94852	51.957002					-9999.0	-9999.0					0
"8967-12704 "	"3-156918068"	242.91469	52.090142					-9999.0	-9999.0					0
"8920-1901  "	"3-156918072"	242.98146	52.149473					-9999.0	-9999.0					0
"8920-9102  "	"3-157005178"	243.21139	52.200458					-9999.0	-9999.0					0
"8967-6103  "	"7-12853416"	243.08978	52.20678					-9999.0	-9999.0					0
"9011-6104  "	"3-157005175"	243.06707	52.243877					-9999.0	-9999.0					0
"9011-6102  "	"3-156832049"	242.56633	52.078851					-9999.0	-9999.0					0
"8967-3703  "	"7-12817434"	242.62389	52.444478					-9999.0	-9999.0					0
"8966-12703 "	"3-156918192"	242.64278	52.576642					-9999.0	-9999.0					0
"9011-3701  "	"3-157092627"	243.66708	52.122408					-9999.0	-9999.0					0
"8920-3702  "	"3-157092606"	243.73004	52.274588					-9999.0	-9999.0					0
"8966-6104  "	"7-12836364"	244.36819	52.680411					-9999.0	-9999.0					0
"8920-12704 "	"3-157355354"	244.55591	52.71369					-9999.0	-9999.0					0
"8920-12703 "	"3-157355327"	244.51108	52.854881					-9999.0	-9999.0					0
"8967-6104  "	"3-157268044"	244.3122	52.790116					-9999.0	-9999.0					0
"8920-9101  "	"3-157092777"	243.44155	52.738175					-9999.0	-9999.0					0
"9011-3702  "	"3-157180333"	243.57313	52.867142					-9999.0	-9999.0					0
"9011-1902  "	"3-157092831"	243.13645	52.732831					-9999.0	-9999.0					0
"8920-6104  "	"3-157268143"	243.99633	52.893073					-9999.0	-9999.0					0
"8967-3702  "	"7-12837691"	242.54772	52.614173					-9999.0	-9999.0					0
"8920-6103  "	"3-157005373"	242.73615	52.730078					-9999.0	-9999.0					0
"8967-12703 "	"3-157005372"	242.82146	52.831443					-9999.0	-9999.0					0
"8481-6104  "	"1-576269"	240.367915	53.936409	0.106607	0.107175	14.2391	6.6679	2.31539999E11	1.3807E11	6.0	0.106607	0.06652	0.111864	1040
"7991-6101  "	"1-24018"	257.582233	56.75725	0.03284	0.033541	6.73006	6.20881	3.16729999E10	2.39409992E10	6.0	0.03284	0.025474	0.034255	1040
"7991-12701 "	"1-595027"	257.752216	56.935341	0.028897	0.029599	7.16148	9.24619	1.7462999E10	1.44010004E10	0.777842	0.028897	0.025098	0.033443	1552
"7991-6103  "	"1-24006"	257.83382	56.991252	0.031117	0.031821	3.94457	5.35987	2.6534999E9	2.80940006E9	0.82885	0.031117			64
"9072-12701 "	"3-160252999"	259.53604	56.641242					-9999.0	-9999.0					0
"9071-1902  "	"3-160176860"	259.21505	56.600463					-9999.0	-9999.0					0
"7991-9101  "	"1-23929"	259.174726	56.927793	0.028313	0.029025	6.01679	7.97234	5.9798001E9	4.9958001E9	1.00812	0.028313			64
"7990-9101  "	"1-23914"	259.755482	57.173497	0.028008	0.028725	5.38557	6.97377	6.4034002E9	6.0268001E9	0.983197	0.028008	0.020004	0.026965	4288
"9072-6102  "	"7-14584755"	259.1856	56.980713					-9999.0	-9999.0					0
"8625-3703  "	"1-23927"	259.376307	57.068103	0.027991	0.028704	3.81815	4.7121	4.20979994E9	3.85649997E9	1.18952	0.027991	0.018083	0.025612	4608
"9007-12702 "	"3-160253295"	259.55248	57.184162					-9999.0	-9999.0					0
"8625-3704  "	"1-23890"	260.386496	56.988852	0.030062	0.030781	3.64729	3.79627	1.52420004E10	1.21369999E10	3.97768	0.030062	0.02261	0.02948	4288
"9007-6101  "	"7-14697906"	260.49964	56.939933					-9999.0	-9999.0					0
"9071-9102  "	"7-14687144"	260.43009	56.956021					-9999.0	-9999.0					0
"7991-3704  "	"1-23891"	260.228215	57.097956	0.027468	0.028187	3.88427	5.1223	1.84660009E10	1.64999997E10	2.90223	0.027468	0.024006	0.031435	1040
"7990-3701  "	"1-23894"	260.61638	57.164055	0.030415	0.031136	4.20827	5.00001	1.86459996E10	1.52650004E10	3.78586	0.030415	0.023893	0.031254	1216
"9008-12704 "	"7-14764033"	261.36337	57.290577					-9999.0	-9999.0					0
"9072-3703  "	"7-14777530"	261.19048	57.385593					-9999.0	-9999.0					0
"9071-1901  "	"7-14685457"	260.97929	57.469304					-9999.0	-9999.0					0
"8625-6104  "	"1-24209"	260.584258	57.612155	0.026712	0.027436	4.8975	6.207	5.2508001E9	4.8544998E9	0.805839	0.026712	0.019289	0.026429	4288
"9071-9101  "	"3-160484300"	261.10024	57.685745					-9999.0	-9999.0					0
"9071-12705 "	"7-14762598"	261.36903	57.921267					-9999.0	-9999.0					0
"8625-6101  "	"1-23991"	257.951198	56.867138	0.017541	0.017779	5.24531	5.83566	7.6188E8	5.8529997E8	0.781549	0.017541	0.012932	0.022728	1168
"8625-6102  "	"1-23976"	258.35461	57.132964	0.028843	0.02955	4.33768	6.20465	9.0105997E8	9.1601997E8	0.971424	0.028843	0.013885	0.023223	4160
"8625-1901  "	"1-23980"	258.430113	57.188384	0.028947	0.029655	1.95504	1.94258	2.41180006E9	2.47379994E9	1.94628	0.028947	0.016579	0.024699	4160
"8625-3701  "	"1-23951"	258.656839	57.305417	0.028127	0.028837	4.28114	4.69125	2.51029996E10	2.01889997E10	3.65004	0.028127	0.024837	0.032917	1040
"7991-12703 "	"1-595093"	258.960057	57.366753	0.030007	0.03072	8.40367	11.5	3.40260004E10	3.03180001E10	1.83581	0.030007	0.026854	0.037824	1040
"8625-1902  "	"1-23955"	258.820261	57.329432	0.026237	0.026948	2.44989	2.82395	2.7745001E9	2.38670003E9	2.70658	0.026237	0.015817	0.024265	4672
"8625-12704 "	"1-24142"	258.845726	57.411184	0.027303	0.028015	17.0833	18.0748	2.13750006E11	1.45120002E11	4.58881	0.027303			0
"7991-12702 "	"1-24145"	258.846946	57.432881	0.032202	0.032915	20.0554	17.6934	1.23339997E11	6.4176001E10	6.0	0.032202	0.031922	0.054797	1040
"8625-12702 "	"1-24172"	259.240575	57.47998	0.028432	0.029147	7.3734	10.1124	1.00539996E10	8.7823995E9	0.782345	0.028432	0.022339	0.029162	1152
"9007-6102  "	"3-160253436"	259.36208	57.603032					-9999.0	-9999.0					0
"8625-12701 "	"1-24003"	257.95754	57.110933	0.0303	0.031005	4.66488	5.68369	2.39750001E10	2.10160005E10	2.61405	0.0303	0.02527	0.033806	1168
"9071-6101  "	"3-160024733"	258.07821	57.132767					-9999.0	-9999.0					0
"9008-6101  "	"3-160024737"	258.28126	57.26347					-9999.0	-9999.0					0
"9072-3702  "	"3-160024684"	257.83561	57.220515					-9999.0	-9999.0					0
"7991-3702  "	"1-23979"	258.158752	57.322421	0.02663	0.027338	3.90656	4.33234	1.08239995E10	8.9232998E9	2.96698	0.02663	0.021475	0.028248	1168
"9007-12701 "	"7-14491705"	258.49431	57.337498					-9999.0	-9999.0					0
"9008-6102  "	"7-14462810"	258.73314	57.426895					-9999.0	-9999.0					0
"7991-3703  "	"1-24124"	258.530262	57.477434	0.026848	0.02756	3.64434	4.65501	2.87249997E9	2.86499994E9	1.09994	0.026848	0.017187	0.025057	4672
"7991-1902  "	"1-24099"	258.027618	57.504008	0.028166	0.028874	2.8139	3.07681	1.41930004E10	1.17860004E10	3.89255	0.028166	0.022546	0.029403	1168
"9071-3701  "	"7-14452809"	258.39482	57.638022					-9999.0	-9999.0					0
"8625-9102  "	"1-24128"	258.711261	57.570297	0.026824	0.027537	7.63097	8.28977	8.5077002E9	6.6041001E9	1.4283	0.026824	0.021397	0.028174	1168
"7991-6104  "	"1-24148"	258.82741	57.65877	0.028202	0.028916	4.20247	5.4097	1.50250004E10	1.37330002E10	1.67639	0.028202	0.023297	0.030369	1168
"8625-3702  "	"1-24132"	258.723496	57.673329	0.027458	0.028172	4.96797	4.84706	2.1744001E10	1.60970004E10	5.12164	0.027458	0.023973	0.031383	1040
"9072-9101  "	"7-14803973"	261.29575	58.224374					-9999.0	-9999.0					0
"8625-9101  "	"1-24179"	259.83323	57.900279	0.028949	0.02967	6.08063	8.29538	1.3152E10	1.26250004E10	1.51776	0.028949	0.023032	0.030012	1216
"8625-12703 "	"1-24161"	259.682229	58.135117	0.029081	0.029804	9.53912	12.2143	4.9387999E10	3.6660998E10	3.01843	0.029081	0.028132	0.041875	1088
"7990-9102  "	"1-25609"	260.96305	58.32173	0.029185	0.029915	4.82057	7.34797	1.16010004E10	1.14209997E10	1.41183	0.029185	0.022565	0.029427	4288
"9007-3701  "	"7-14671382"	260.58201	58.407074					-9999.0	-9999.0					0
"7990-6103  "	"1-25688"	261.284845	58.764687	0.029236	0.029971	5.66685	5.66707	1.47270001E10	1.03850004E10	2.28245	0.029236	0.022503	0.029353	4288
"8624-3701  "	"1-595204"	261.346639	58.822735	0.02853	0.029266	3.58521	4.56362	4.8769999E10	4.2119E10	2.60427	0.02853	0.028478	0.043057	1024
"9072-6101  "	"7-14468737"	257.57312	57.648943					-9999.0	-9999.0					0
"8625-6103  "	"1-24104"	257.957484	57.589544	0.029996	0.030704	6.68867	6.70507	6.7564999E10	4.9543E10	6.0	0.029996	0.02981	0.047714	1040
"9008-1901  "	"3-160025009"	258.07681	57.781518					-9999.0	-9999.0					0
"9008-12701 "	"3-160024975"	257.64226	57.699478					-9999.0	-9999.0					0
"7991-1901  "	"1-24092"	258.548476	57.976098	0.092621	0.093335	1.26826	1.20423	2.68870001E10	3.27149998E10	5.93849	0.092621			64
"9008-1902  "	"3-160253785"	259.11464	58.073067					-9999.0	-9999.0					0
"9008-6103  "	"7-14596637"	259.34865	58.470947					-9999.0	-9999.0					0
"9071-3702  "	"7-14480693"	258.13622	58.014795					-9999.0	-9999.0					0
"9007-9101  "	"7-14466361"	258.25858	58.09226					-9999.0	-9999.0					0
"9071-12701 "	"3-160101350"	258.06986	58.343061					-9999.0	-9999.0					0
"9008-12702 "	"7-14485898"	258.58156	58.237349					-9999.0	-9999.0					0
"9071-6103  "	"7-14606363"	259.20506	58.478193					-9999.0	-9999.0					0
"9007-6103  "	"7-14606578"	259.28354	58.591138					-9999.0	-9999.0					0
"9008-12703 "	"3-160253970"	259.24598	58.639467					-9999.0	-9999.0					0
"9007-1901  "	"3-160177753"	258.64674	58.643316					-9999.0	-9999.0					0
"9007-12705 "	"3-160407479"	260.23397	58.536389					-9999.0	-9999.0					0
"9072-6104  "	"3-160407428"	260.31926	58.646145					-9999.0	-9999.0					0
"9007-3702  "	"7-14612811"	259.59677	58.497132					-9999.0	-9999.0					0
"9072-12704 "	"3-160330624"	259.6599	58.512965					-9999.0	-9999.0					0
"9008-3701  "	"7-14591842"	259.88249	58.5746					-9999.0	-9999.0					0
"9008-3703  "	"3-160330700"	259.88975	58.607733					-9999.0	-9999.0					0
"9007-1902  "	"7-14680797"	260.06428	58.644041					-9999.0	-9999.0					0
"9072-1901  "	"3-160407520"	260.31144	58.866224					-9999.0	-9999.0					0
"9071-3703  "	"7-14665460"	260.61455	59.005099					-9999.0	-9999.0					0
"9072-6103  "	"7-14581414"	259.43761	58.652776					-9999.0	-9999.0					0
"9008-9101  "	"7-14619924"	259.3897	58.719198					-9999.0	-9999.0					0
"9007-9102  "	"7-14616315"	259.91264	58.808719					-9999.0	-9999.0					0
"9072-12703 "	"7-14583021"	259.86352	58.804262					-9999.0	-9999.0					0
"9071-12704 "	"3-160407670"	260.18342	58.940228					-9999.0	-9999.0					0
"8624-12702 "	"1-25656"	260.581719	59.076534	0.030053	0.030786	7.76311	10.6871	1.49069998E10	1.21779999E10	1.05433	0.030053	0.023533	0.030707	4288
"8624-12701 "	"1-23372"	259.163918	59.253711	0.128108	0.128834	8.85521	9.32924	2.74719998E11	1.86790003E11	6.0	0.128108	0.112969	0.149377	1024
"9008-3702  "	"7-14575936"	259.24547	59.092903					-9999.0	-9999.0					0
"8611-9101  "	"1-25632"	260.674138	59.851866	0.027018	0.027756	6.28171	7.19783	1.76189993E10	1.41010002E10	3.31011	0.027018	0.023994	0.031415	1552
"8611-3703  "	"1-23712"	261.119954	60.001483	0.026835	0.027577	3.27151	4.06347	1.17729997E10	9.7959997E9	2.50353	0.026835	0.021986	0.028771	1168
"8611-12702 "	"1-23746"	260.718888	60.12959	0.02763	0.02837	8.82881	8.93366	1.05840005E10	1.14220001E10	0.839633	0.02763	0.023981	0.031395	1168
"7990-3703  "	"1-24357"	262.099348	57.545414	0.028548	0.029281	3.88427	4.6951	4.11329997E9	4.7749002E9	1.98261	0.028548	0.023344	0.030436	1168
"9071-3704  "	"3-160638495"	261.9543	57.6294					-9999.0	-9999.0					0
"9007-3703  "	"7-14855125"	262.23895	57.755142					-9999.0	-9999.0					0
"9071-6104  "	"7-14892460"	262.70012	57.818648					-9999.0	-9999.0					0
"8626-1901  "	"1-24380"	262.265496	57.769277	0.028429	0.029164	1.99059	2.12979	3.2288E9	2.60600013E9	3.61676	0.028429	0.016049	0.024396	4672
"9071-12703 "	"3-160793151"	262.74072	57.954293					-9999.0	-9999.0					0
"7990-12703 "	"1-25517"	263.635158	58.230132	0.011399	0.011217	7.67007	10.8901	9.2544E8	9.714E8	0.898116	0.011399			64
"9007-12704 "	"3-160716208"	262.22677	58.103754					-9999.0	-9999.0					0
"7990-12704 "	"1-25554"	262.486038	58.397407	0.026819	0.027559	8.22033	9.84685	2.57870008E10	1.80979999E10	3.25107	0.026819	0.024679	0.032613	1552
"8624-6104  "	"1-634806"	263.690817	58.937559	0.030694	0.031444	6.02274	6.19821	4.0460001E10	2.98160005E10	5.24169	0.030694	0.026666	0.037281	1040
"8624-3704  "	"1-25566"	261.980273	58.398898	0.027749	0.028486	4.30571	4.78976	1.47309998E10	1.42329999E10	4.36339	0.027749	0.023462	0.030603	1168
"8624-6101  "	"1-595225"	261.852903	58.516913	0.027019	0.027756	7.38662	6.75091	4.4680999E10	3.27159992E10	6.0	0.027019	0.027036	0.038361	1088
"8624-6103  "	"1-25707"	261.954203	58.698332	0.026013	0.026752	4.54868	5.93248	1.50969997E9	1.46350003E9	0.755502	0.026013	0.014468	0.023531	4672
"8624-6102  "	"1-25722"	262.395992	58.761317	0.025731	0.026472	3.98643	5.35611	4.5862999E9	4.3786998E9	1.07588	0.025731	0.018622	0.025965	4288
"7990-6104  "	"1-25593"	261.607612	58.588856	0.026199	0.026935	6.39049	6.27678	9.8160005E9	6.9315999E9	3.58472	0.026199	0.022178	0.02898	1168
"9007-12703 "	"3-160639148"	261.53374	58.786084					-9999.0	-9999.0					0
"8624-12703 "	"1-25746"	264.239535	59.200287	0.030703	0.031457	7.3734	9.47705	1.53200005E10	1.33369999E10	1.43386	0.030703	0.023541	0.030717	4224
"8624-12705 "	"1-25729"	262.88715	59.518419	0.035601	0.03635	5.05507	7.39598	1.04830003E9	9.6969997E8	1.07622	0.035601	0.016875	0.024871	2080
"8624-9101  "	"1-25718"	262.535229	59.531837	0.022049	0.022795	6.76687	6.99555	3.47719987E9	3.32300006E9	0.746369	0.022049	0.019742	0.026763	1168
"8624-1901  "	"1-23665"	263.060426	59.870861	0.028921	0.029672	2.91771	2.94767	1.78090004E10	1.43340001E10	3.96817	0.028921	0.023285	0.030352	1168
"8624-3702  "	"1-23670"	263.050843	59.941518	0.027867	0.028619	3.79636	4.22699	4.0754999E10	3.4481E10	3.09872	0.027867	0.02752	0.03986	1024
"8624-1902  "	"1-25663"	261.474566	59.525629	0.034713	0.035454	2.16087	2.12101	1.20419994E9	1.88339994E9	2.66361	0.034713	0.016822	0.02484	2048
"8611-3701  "	"1-25676"	261.841246	59.6438	0.027794	0.028538	5.83134	4.63472	3.33190001E10	2.24100004E10	5.66536	0.027794	0.025336	0.033948	1040
"8611-12705 "	"1-25683"	261.979027	59.721205	0.018094	0.018353	10.5274	11.1839	1.0302E9	4.73169984E8	1.07969	0.018094	0.014595	0.023599	1168
"8611-3704  "	"1-25725"	262.996722	59.971638	0.02912	0.029871	3.64729	3.68768	1.59050004E10	1.05339996E10	5.65233	0.02912	0.022133	0.028931	4288
"8624-9102  "	"1-25740"	263.892581	59.889923	0.028361	0.029117	6.35402	7.21705	2.04360008E10	1.67270001E10	2.9801	0.028361	0.024487	0.032259	1040
"8624-3703  "	"1-23679"	263.718178	60.24388	0.028838	0.029595	3.81815	4.26267	7.6553001E9	6.0057999E9	2.80514	0.028838	0.020095	0.027037	4672
"8624-12704 "	"1-25682"	261.960135	60.080338	0.027578	0.028325	7.3734	8.43863	6.4250998E9	7.6633001E9	1.9814	0.027578	0.021596	0.028369	1152
"8611-6101  "	"1-25680"	261.968872	60.097273	0.027835	0.028581	5.94889	5.95634	4.4090999E10	2.80939991E10	6.0	0.027835	0.026787	0.037627	1024
"8611-12701 "	"1-23687"	262.257376	60.0894	0.02051	0.021242	7.94287	8.80088	4.3183002E9	3.10659994E9	1.41685	0.02051	0.019369	0.026487	1040
"8611-3702  "	"1-25659"	261.463938	60.194117	0.029046	0.02979	3.0024	3.10332	1.97019996E10	1.50099999E10	6.0	0.029046	0.024259	0.031857	1040
"8611-1902  "	"1-23729"	261.482493	60.339438	0.027363	0.028108	2.7697	3.15426	6.2726001E9	4.9331999E9	3.97123	0.027363	0.0191	0.026295	4288
"8611-12704 "	"1-23745"	260.705618	60.444859	0.020317	0.021011	7.08387	8.7096	2.00700006E10	1.63120005E10	2.27208	0.020317	0.024335	0.031989	4160
"8611-1901  "	"1-23731"	260.746702	60.559291	0.020519	0.021256	3.10728	3.61371	9.2969001E9	7.9340001E9	3.16892	0.020519	0.02089	0.027704	1040
"8611-6102  "	"1-23811"	259.992648	60.891896	0.027158	0.027899	5.507	6.58139	5.2435999E9	5.6288998E9	0.566618	0.027158	0.020581	0.027436	4288
"8611-6104  "	"1-23818"	260.471137	60.965473	0.016475	0.016949	4.69503	6.19063	2.3056E8	2.8396E8	0.694916	0.016475			0
"8611-9102  "	"1-23784"	259.795434	61.54227	0.027566	0.028309	5.11217	7.00019	1.08239995E10	1.05049999E10	0.921857	0.027566	0.022389	0.029219	1168
"8611-6103  "	"1-23786"	259.795874	62.148559	0.027547	0.028294	5.38237	6.60487	6.2281001E9	6.5784003E9	0.73756	0.027547	0.021391	0.028167	4288
"8611-12703 "	"1-634763"	261.557239	62.149461	0.027828	0.028584	8.26751	10.9944	3.23580006E10	2.92029993E10	2.33425	0.027828	0.026724	0.037448	1088
"8311-9101  "	"1-519271"	203.430234	21.438163	0.041923	0.041765	3.32083	4.81888	2.86129997E9	4.2926999E9	1.47838	0.041923	0.019384	0.026498	2336
"8311-6101  "	"1-519444"	204.480302	21.710255	0.09565	0.095503	4.01995	4.00065	1.10239998E11	8.0989004E10	4.85109	0.09565	0.035474	0.064881	2208
"8311-12702 "	"1-519381"	203.560642	22.182765	0.049455	0.04931	2.59602	3.23496	2.07189996E10	1.75960003E10	2.45308	0.049455	0.024548	0.03237	2080
"8311-12701 "	"1-568570"	202.903673	22.201008	0.071825	0.071676	4.77289	5.11446	4.1282998E10	3.23919995E10	1.54283	0.071825	0.028968	0.044762	2080
"8311-1902  "	"1-519393"	203.106674	22.55869	0.031355	0.031212	2.3393	2.72144	1.07719997E10	9.7243003E9	6.0	0.031355	0.021705	0.028478	4608
"8311-3704  "	"1-519429"	204.011832	22.63373	0.032484	0.032349	4.82783	5.45932	3.37069998E10	2.36290007E10	4.57928	0.032484	0.025714	0.034809	1552
